Label,Type,CLO_C,CLO_M,CL_C,CL_M,UBERON_C,UBERON_M,BTO_C,BTO_M
Erythrob_adrenal,CT,-,-,erythroblast,-,adrenal gland,adrenal gland,erythroblast,adrenal gland
HUES64_derived_CD184+,CT,-,cell line cell culturing,endodermal cell,cell,endoderm,processual entity,-,"tissues, cell types and enzyme sources"
GSC,CT,-,cell line cell,neural stem cell,obsolete immortal cell line cell,central nervous system,naris,GSC cell line,"culture condition:2,5-dihydroxybenzoate-grown cell"
HSC_liver,CT,-,-,hematopoietic stem cell,hematopoietic stem cell,liver,liver,hematopoietic stem cell,hematopoietic stem cell
Im-GCT-4072_G34W-repair_WT_A4,CT,-,GCT cell,-,-,bone tissue,anatomical structure,-,-
non-tamoxifen_EC5,CT,-,cell line cell,epithelial cell of uterus,obsolete immortal cell line cell,endometrium,naris,-,"culture condition:2,5-dihydroxybenzoate-grown cell"
Tfh_BCC,CT,-,cell line cell culturing,T follicular helper cell,T follicular helper cell,lymph node,processual entity,-,-
Hepatocyte donor2,CT,-,-,hepatocyte,hepatocyte,liver,-,hepatocyte,hepatocyte
Urothelial Cells donor1,CT,-,Ba/F3 cell line EpoR and JAK2V617F co-expression,urothelial cell,obsolete B lymphoblast,urinary bladder,visual system,uroepithelial cell,urinary bladder cell line
Mallassez-derived cells donor3,CT,-,immortal electrically responsive cell line cell,epithelial cell of Malassez,macrophage,periodontal ligament,organ part,-,myoblast
Syn_vil_cytoTrophobs_placenta_0,CT,-,cell line cell culturing,stem cell,-,placenta,placenta,-,placenta
Stromal_lung_3,CT,-,-,stromal cell,-,lung,lung,-,lung
Matrix_Fibrob_2_B,CT,-,-,fibroblast,-,connective tissue,matrix compartment,fibroblast,-
Primary hematopoietic stem cells,CT,-,cell line cell culturing,hematopoietic stem cell,cell,bone marrow,macula,hematopoietic stem cell,stem
Skeletal muscle cells differentiated into Myotubes - multinucleated donor1,CT,-,-,myotube,-,muscle structure,muscle structure,-,skeletal muscle
tamoxifen_EC8,CT,-,immortal human cell line cell,epithelial cell of uterus,-,endometrium,fully formed stage,-,renal epithelium
Central_Memo_CD8_T,CT,-,immortal multinucleate cell line cell,"CD8-positive, alpha-beta memory T cell",neuron associated cell (sensu Vertebrata),immune system,left adrenal gland,-,plasmacytoma cell line
Matrix_Fibrob_1_G,CT,-,cell line cell culturing,fibroblast,-,connective tissue,matrix compartment,fibroblast,-
MM011_Primary_Melanoma,CT,-,cell line cell culturing,melanocyte,cell,skin epidermis,UBERON_0000027,-,neuroepithelium
endometrial_stromal_cells,CT,-,suspension cell culture growth mode,stromal cell of endometrium,obsolete B lymphoblast,endometrium,renal system,endometrial stromal cell,corona
Epithelial_intestine_2,CT,-,epithelial cell,intestinal epithelial cell,-,intestine,intestine,intestinal epithelial cell,intestine
hASC_preadipocytes,CT,-,immortal mouse macrophage cell line,preadipocyte,obsolete T lymphoblast,connective tissue,eye,preadipocyte,carotid artery
keratinocytes_Mi2KD,CT,-,immortal Sertoli cell line cell,keratinocyte,non keratinizing barrier epithelial cell,skin epidermis,respiratory airway,keratinocyte,medullary thyroid carcinoma cell
Memory_CD4_T_t,CT,-,cell line cell culturing,"CD4-positive, alpha-beta memory T cell",-,immune system,organ,-,-
FiPSC,CT,-,immortal plasma cell line cell,pluripotent stem cell,cell,-,obsolete villus,-,root cap
epithelial_cell_of_proximal_tubule,CT,-,-,epithelial cell of proximal tubule,epithelial cell of proximal tubule,proximal tubule,sense organ,renal proximal tubule epithelial cell,-
CD14+ monocyte derived endothelial progenitor cells donor1,CT,-,-,CD14-positive monocyte,CD14-positive monocyte,blood,-,monocyte,monocyte
GBM32,CT,GBM cell,ATCC cell line cell,glial cell,megakaryocyte-erythroid progenitor cell,brain,brain,-,zona reticulata
Stromal_muscle_2,CT,-,cell line cell culturing,stromal cell,-,muscle structure,muscle structure,-,muscle
Monocyte,CT,-,-,monocyte,monocyte,blood,-,monocyte,monocyte
CD16_Mono,CT,-,cell line cell culturing,"CD14-positive, CD16-positive monocyte",cell,blood,processual entity,monocyte,"tissues, cell types and enzyme sources"
Treg,CT,-,-,regulatory T cell,regulatory T cell,immune system,-,regulatory T-lymphocyte,-
Capillary_2_E,CT,-,-,capillary endothelial cell,-,endothelium of capillary,endothelium of capillary,capillary endothelial cell,capillary
Astrocytes,CT,-,immortal mouse liver cell line,astrocyte,stellate neuron,central nervous system,lymph,astrocyte,meninx
MPAL2_T2_2,CT,-,immortal neuroblast cell line cell,hematopoietic cell,macrophage,blood,brain,-,sense organ
Vascular_endo_adrenal,CT,-,-,endothelial cell of vascular tree,-,adrenal gland,adrenal gland,-,adrenal gland
AT1_A,CT,-,-,pulmonary alveolar type 1 cell,pulmonary alveolar type 1 cell,alveolus of lung,-,alveolar cell type I,-
PBMC,CT,-,primary cultured peripheral blood mononuclear cell,peripheral blood mononuclear cell,-,blood,-,peripheral blood mononuclear cell,peripheral blood mononuclear cell
hMADS-3,CT,-,cell line cell,multi fate stem cell,obsolete immortal cell line cell,adipose tissue,naris,-,"culture condition:2,5-dihydroxybenzoate-grown cell"
HTBE_H1N1_18h,CT,-,immortal Leydig cell line cell,epithelial cell of tracheobronchial tree,cell,tracheobronchial tree,organ,-,"culture condition:1,4-dichlorobenzene-grown cell"
leukophereses_p217,CT,-,immortal frog cell line cell,leukocyte,macrophage,blood,UBERON_0000027,leukocyte,male reproductive gland
breast cancer FA,CT,-,-,mammary gland epithelial cell,-,breast,breast,-,breast
neutrophil_VB,CT,-,-,neutrophil,neutrophil,blood,-,neutrophil,neutrophil
Smooth Muscle Cells - Subclavian Artery donor2,CT,-,-,smooth muscle cell of the subclavian artery,-,artery smooth muscle tissue,subclavian artery,-,smooth muscle
NHEK_siGRHL3,CT,-,cell line cell,keratinocyte,obsolete immortal cell line cell,skin epidermis,naris,NHEK cell,"culture condition:2,5-dihydroxybenzoate-grown cell"
GBM12,CT,GBM cell,immortal human cell line cell,glial cell,cementoblast,brain,brain,-,HT-29 cell
CD14+ monocytes - treated with lipopolysaccharide donor2,CT,-,cell line cell culturing,CD14-positive monocyte,cell,blood,processual entity,monocyte,"tissues, cell types and enzyme sources"
GBM15,CT,GBM cell,HyperCLDB cell line cell,glial cell,primary cultured cell,brain,vessel,-,"culture condition:1,4-dichlorobenzene-grown cell"
GBM09,CT,GBM cell,immortal hematopoietic lineage restricted progenitor cell line cell,glial cell,epithelial cell,brain,anatomical space,-,culture condition:arabinose-grown cell
CD19_Primary,CT,-,cell line cell culturing,"B cell, CD19-positive",-,blood,processual entity,B-lymphocyte,-
CD19+ B Cells donor3,CT,-,-,"B cell, CD19-positive",B cell,blood,-,B-lymphocyte,-
Gastrointestinal stromal tumor,CT,-,immortal zebra fish cell line cell,neural cell,-,digestive tract,major vestibular gland,gastrointestinal stromal tumor cell,medullary breast carcinoma cell
non-tamoxifen_EC2,CT,-,cell line cell,epithelial cell of uterus,-,endometrium,uterine cervix,-,-
Fibroblast - Gingival donor1,CT,-,-,fibroblast,fibroblast,gingiva,-,gingival fibroblast,gingival fibroblast
umbilical-cord-derived-mesenchymal-stem-cells_Control_cycle_0,CT,-,-,mesenchymal stem cell,-,umbilical cord,vas deferens,-,stem
osteoblasts,CT,-,cell line repository role,osteoblast,brush border epithelial cell,bone tissue,parietal pleura,osteoblast,bone
CD14_monocyte_PB,CT,-,-,CD14-positive monocyte,CD14-positive monocyte,blood,-,monocyte,monocyte
salivary acinar cells donor2,CT,-,cell line cell culturing,acinar cell of salivary gland,cell,saliva-secreting gland,tube,-,root cap
HGPS fibroblast_LMNA_AG11498,CT,-,AG11498 cell,fibroblast,fibroblast,connective tissue,-,fibroblast,fibroblast
Primary HSCs G-CSF-mobilized female,CT,-,cell line cell culturing,hematopoietic stem cell,-,bone marrow,female organism,-,"tissues, cell types and enzyme sources"
leukophereses_p456,CT,-,immortal osteoblast cell line cell,leukocyte,epithelial cell,blood,brain,leukocyte,colonic cell line
CiPSC,CT,-,HyperCLDB cell line cell,pluripotent stem cell,obsolete cell by class,-,vas deferens,-,culture condition:2-chloropropionate-grown cell
CD14+ monocytes - mock treated donor1,CT,-,cell line cell culturing,CD14-positive monocyte,-,blood,organ,monocyte,amnion
neutrophil (CB),CT,-,-,neutrophil,neutrophil,blood,-,neutrophil,
Myoblast donor1,CT,-,-,myoblast,myoblast,muscle structure,-,myoblast,myoblast
Vascular_endo_eye,CT,-,-,endothelial cell of vascular tree,-,eye,eye,-,eye
Lymphatic_endothelial_heart,CT,-,-,endothelial cell of lymphatic vessel,-,breast,heart,-,heart
breast-cancer,CT,-,-,mammary gland epithelial cell,-,breast,breast,breast cancer cell,breast
B-cell,CT,-,-,B cell,B cell,blood,-,B-lymphocyte,B-lymphocyte
Endothelial Cells (ECs),CT,-,immortal multi fate stem cell line cell,endothelial cell,macrophage,endothelium,life cycle,endothelial cell,cone
MLPS_T2,CT,-,immortal mesothelial cell line cell,adipocyte,obsolete immortal cell line cell,adipose tissue,anatomical structure,-,culture condition:-induced cell
Foreskin Melanocyte Primary Cells skin03,CT,-,foreskin melanocyte,foreskin melanocyte,-,prepuce of penis,prepuce of penis,foreskin melanocyte cell line,foreskin melanocyte cell line
Pancreatic cancer cells_THZ1,CT,-,cell line cell culturing,epithelial cell of pancreas,cell,pancreas,processual entity,pancreatic cancer cell,"tissues, cell types and enzyme sources"
MPAL2_T1_3,CT,-,mixed adherent and suspension cell line culturing,hematopoietic cell,primary cultured cell,blood,major vestibular gland,-,"culture condition:1,4-dichlorobenzene-grown cell"
M1_VB,CT,-,immortal parietal cell line cell,macrophage,obsolete cell by organism,blood,organism substance,-,cambium
CD4+_CD25-_IL17-_PMA-Ionomycin_stimulated_MACS_purified_Th_Primary_Cells,CT,-,-,CD4-positive helper T cell,-,immune system,posterior mesenteric artery,Th1 cell,-
primary-dermal-fibroblasts,CT,-,ATCC cell line cell,skin fibroblast,neuron associated cell (sensu Vertebrata),dermis,vas deferens,dermal fibroblast,bladder
mammary_epithelial_cell,CT,-,epithelial cell,mammary gland epithelial cell,cell,breast,-,mammary epithelial cell line,-
Natural Killer Cells donor2,CT,-,mouse immortal cell line cell,natural killer cell,macrophage,immune system,bile duct,natural killer cell,colonic cell line
SGBS_Simpson_Golabi_Behmel_syndrome_type_1_adipocytes,CT,-,cell line cell culturing,stromal cell,cell,adipose tissue,processual entity,-,"tissues, cell types and enzyme sources"
HASMC,CT,-,immortal human T cell line cell,aortic smooth muscle cell,obsolete T lymphoblast,aorta smooth muscle tissue,brain,aortic smooth muscle cell,bone
CD14+ monocytes - treated with Salmonella donor1,CT,-,cell line cell culturing,CD14-positive monocyte,-,blood,anatomical structure,monocyte,teratocarcinoma cell line
CD34_adult,CT,-,-,hematopoietic stem cell,-,bone marrow,adult organism,hematopoietic stem cell,adult
CD4_T-cells,CT,-,cell line cell culturing,CD4-positive helper T cell,cell,immune system,processual entity,helper T-lymphocyte,"tissues, cell types and enzyme sources"
Keratinocytes,CT,-,J5-2 cell,keratinocyte,phagocyte,skin epidermis,obsolete fat body,keratinocyte,bladder
naive_B_VB,CT,-,immortal cat cell line cell,naive B cell,primary cultured cell,blood,obsolete cell part,-,"culture condition:1,4-dichlorobenzene-grown cell"
Dermal fibroblast,CT,-,-,fibroblast of dermis,fibroblast of dermis,dermis,-,dermal fibroblast,dermal fibroblast
metastatic_prostate_cancer_tissue,CT,-,cell line cell culturing,epithelial cell of prostate,-,prostate gland,prostate gland,-,prostate gland
CMP_LS_BM1214,CT,-,-,common myeloid progenitor,"common myeloid progenitor, CD34-positive",bone marrow,-,myeloid progenitor cell,-
Osteoblast - differentiated donor1,CT,-,osteoblast,osteoblast,-,bone tissue,-,osteoblast,osteoblast
Breast vHMEC mammary epithelial,CT,-,-,mammary gland epithelial cell,mammary gland epithelial cell,breast,breast,mammary epithelial cell,breast
HDFhuman_dermal_fibroblasts_DMSO,CT,-,mouse immortal cell line cell,skin fibroblast,epithelial cell,dermis,chitin-based cuticle,dermal fibroblast,tibial cartilage
CM CD4+ ab T (VB),CT,-,cell line cell culturing,"CD4-positive, alpha-beta T cell",-,blood,processual entity,-,-
HSMMtube,CT,-,immortal multinucleate cell line cell,myotube,phagocyte,muscle structure,left adrenal gland,-,sessile serrated adenoma cell
Prostate Epithelial Cells donor3,CT,-,-,epithelial cell of prostate,epithelial cell of prostate,prostate gland,prostate gland,prostate cancer cell line,prostate gland
visceral adipose_CS_H507,CT,-,-,adipocyte,-,visceral fat,adipose tissue,-,adipose tissue
Primary T regulatory cells (from PB),CT,-,immortal myoblast cell line cell,regulatory T cell,non keratinizing barrier epithelial cell,blood,esophagus,regulatory T-lymphocyte,-
pancreatic cancer cells,CT,-,cell line cell culturing,epithelial cell of pancreas,cell,pancreas,processual entity,pancreatic cancer cell,"tissues, cell types and enzyme sources"
CD4+ cell_UNTREATED,CT,-,cell,CD4-positive helper T cell,cell,immune system,-,helper T-lymphocyte,-
Macrophages_D,CT,-,immortal thyrotroph cell line cell,macrophage,macrophage,blood,hematopoietic system,macrophage,root cap
retinal_pigment_epithelial_cell,CT,-,epithelial cell,retinal pigment epithelial cell,cell,retina,gonad,retinal pigment epithelium cell,-
Ovarian Cancer Cell,CT,human ovarian cancer cell line cell,-,malignant cell,malignant cell,ovary,-,ovary cancer cell,ovary cancer cell
keratinocytes,CT,-,immortal mesenchymal cell line cell,keratinocyte,epithelial cell,skin epidermis,ulnare,keratinocyte,blastoderm
SCC,CT,-,-,squamous epithelial cell,-,squamous epithelium,semicircular canal,squamous cell carcinoma cell line,-
SARC,CT,-,immortal mesenchymal cell line cell,connective tissue cell,T-helper 1 cell,connective tissue,lung,sarcoma cell,teratocarcinoma cell
NHA,CT,-,Ba/F3 cell line co-expression,astrocyte,neuron associated cell (sensu Nematoda and Protostomia),central nervous system,multicellular organism,astrocyte,cervical carcinoma cell
Macrophages_G,CT,-,immortal neuroblast cell line cell,macrophage,macrophage,blood,maxilla,macrophage,colonic cell line
fibroblast,CT,-,-,fibroblast,fibroblast,connective tissue,-,fibroblast,
HGEP,CT,-,immortal human T cell line cell,progenitor cell,erythrocyte,gingival epithelium,spermathecum,-,zona reticulata
breast_tumor_GOODOUTCOME,CT,-,-,-,-,breast,breast,breast cancer cell,breast
podocyte_CTL,CT,-,podocyte,podocyte,-,kidney,-,podocyte,podocyte
AT1_B,CT,-,-,pulmonary alveolar type 1 cell,pulmonary alveolar type 1 cell,alveolus of lung,-,alveolar cell type I,-
Astro_cerebrum,CT,-,-,astrocyte,-,brain,cerebral hemisphere,-,telencephalon
macrophages_IFNG,CT,-,immortal human T cell line cell,macrophage,macrophage,blood,tube,macrophage,apical meristem
CluB_A,CT,-,cell culture growth mode,club cell,primary cultured cell,lung,major vestibular gland,-,culture condition:galactonate-grown cell
Smooth Muscle Cells - Prostate donor1,CT,-,-,smooth muscle cell of prostate,-,prostate gland smooth muscle,prostate gland smooth muscle,-,smooth muscle
MM087_Primary_Melanoma,CT,-,cell line cell culturing,melanocyte,cell,skin epidermis,sense organ,-,HT-29 cell
immature langerhans cells donor2,CT,-,cell line cell culturing,Langerhans cell,cell,immune system,wing,Langerhans cell,abdomen
Tracheal Epithelial Cells donor1,CT,-,cell line cell culturing,tracheal epithelial cell,tracheal epithelial cell,trachea,appendage,trachea,-
AT1_G,CT,-,-,pulmonary alveolar type 1 cell,pulmonary alveolar type 1 cell,alveolus of lung,-,alveolar cell type I,-
MDM,CT,-,-,macrophage,-,blood,magnocellular part of medial dorsal nucleus,-,-
Acute Myeloid Leukemia Cell,CT,-,-,myeloid cell,cell,blood,-,acute myeloid leukemia cell,acute myeloid leukemia cell
peripheral_blood_mononuclear_cells,CT,-,-,peripheral blood mononuclear cell,-,blood,blood,peripheral blood mononuclear cell,blood
Primary monocytes from?peripheral?blood,CT,-,-,monocyte,-,blood,blood,monocyte,blood
CD8_T_cells,CT,-,immortal cat cell line cell,"CD8-positive, alpha-beta T cell",plasma cell,immune system,lung,cytotoxic T-lymphocyte,conidium
MPAL2_T1_4,CT,-,immortal myofibroblast cell line cell,hematopoietic cell,cell,blood,vas deferens,-,"tissues, cell types and enzyme sources"
HDFhuman_dermal_fibroblasts,CT,-,immortal mouse liver cell line,skin fibroblast,epithelial cell,dermis,vas deferens,dermal fibroblast,carcinosarcoma cell
HEE_human_epididymis_epithelial_cells,CT,-,-,epithelial cell,epithelial cell,epididymis epithelium,epididymis epithelium,-,epididymis
BI_CD4p_CD225int_CD127p_Tmem,CT,-,immortal stratified squamous epithelial cell line cell,memory T cell,macrophage,immune system,vas deferens,-,male reproductive gland
CD8_Effector,CT,-,ATCC cell line cell,"effector CD8-positive, alpha-beta T cell",obsolete T lymphoblast,immune system,tube,-,abdomen
Primary T helper naive cells from?peripheral?blood,CT,-,-,naive T cell,-,blood,blood,naive T-lymphocyte,blood
Megakaryocyte,CT,-,-,megakaryocyte,megakaryocyte,bone marrow,-,megakaryocyte,megakaryocyte
foreskin keratinocyte_2,CT,-,foreskin keratinocyte,foreskin keratinocyte,-,prepuce of penis,prepuce of penis,foreskin keratinocyte cell line,foreskin keratinocyte cell line
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells,CT,-,-,mesenchymal stem cell,cell,mesenchyme,adipose tissue,-,adipose tissue
Cardiomyo_6,CT,-,clusters in suspension cell line culturing,cardiocyte,epithelial cell,heart,lung,cardiomyocyte cell line,cardiovascular system
normal_lung_fibroblasts,CT,-,-,fibroblast of lung,-,lung,lung,lung fibroblast,lung
CD14+CD16+ Monocytes donor3,CT,-,cell line cell culturing,"CD14-positive, CD16-positive monocyte",cell,blood,processual entity,-,"tissues, cell types and enzyme sources"
Olfactory epithelial cells donor2,CT,-,cell line cell culturing,olfactory epithelial cell,olfactory epithelial cell,olfactory organ,sense organ,-,-
CD14+ monocytes - treated with Trehalose dimycolate (TDM) donor2,CT,-,cell line cell culturing,CD14-positive monocyte,cell,blood,vessel,monocyte,"tissues, cell types and enzyme sources"
leukemia,CT,-,cell line cell culturing,hematopoietic cell,cell,blood,processual entity,leukemia cell,"tissues, cell types and enzyme sources"
CD4 Naive Primary 8pool,CT,-,cell line cell culturing,"naive thymus-derived CD4-positive, alpha-beta T cell",cell,thymus,processual entity,-,"tissues, cell types and enzyme sources"
Human Primordial Germ Cell,CT,-,-,primordial germ cell,primordial germ cell,gonad,-,germ cell,germ cell
primary_erythroblasts,CT,-,immortal human cell line cell,erythroblast,platelet,bone marrow,obsolete spiracle,erythroblast,-
lung_fibroblasts,CT,-,-,fibroblast of lung,-,lung,lung,lung fibroblast,lung
ES derived mesoderm_day2,CT,-,-,mesodermal cell,-,mesoderm,mesoderm,-,mesoderm
CHLA-25,CT,-,cell line cell,bone cell,obsolete immortal cell line cell,bone tissue,naris,-,"culture condition:2,5-dihydroxybenzoate-grown cell"
Smooth Muscle Cells - Brachiocephalic donor3,CT,-,-,smooth muscle cell of the brachiocephalic vasculature,-,brachiocephalic muscle,brachiocephalic muscle,-,smooth muscle
Primary T helper 17 cells PMA-I stimulated,CT,-,cell line cell culturing,T-helper 17 cell,cell,immune system,processual entity,Th17 cell,"tissues, cell types and enzyme sources"
melanocytes_BRAFV600E,CT,-,immortal muscle precursor cell line cell,melanocyte,obsolete barrier epithelial cell,skin epidermis,arachnoid mater,melanocyte,culture condition:dimethylamine-grown cell
Pericytes_C,CT,-,immortal osteoblast cell line cell,pericyte,columnar/cuboidal epithelial cell,connective tissue,wing,pericyte,bladder
Foreskin keratinocyte,CT,-,foreskin keratinocyte,foreskin keratinocyte,-,prepuce of penis,prepuce of penis,foreskin keratinocyte cell line,foreskin keratinocyte cell line
CD14+ monocytes - mock treated donor3,CT,-,cell line cell culturing,CD14-positive monocyte,-,blood,respiratory tract,monocyte,alveolus
Smooth Muscle Cells - Brain Vascular donor1,CT,-,-,smooth muscle cell of the brain vasculature,-,vasculature of brain,smooth muscle tissue,vascular smooth muscle cell,smooth muscle
Muscle_Satellite_Cultured_Cells,CT,-,-,skeletal muscle satellite cell,-,skeletal muscle tissue,skeletal muscle tissue,skeletal muscle satellite cell,muscle
eosinophil (VB),CT,-,-,eosinophil,eosinophil,blood,-,eosinophil,eosinophil
CD4_TH1,CT,-,cell line cell culturing,T-helper 1 cell,cell,immune system,processual entity,Th1 cell,"tissues, cell types and enzyme sources"
Matrix_Fibrob_1_C,CT,-,cell line cell culturing,fibroblast,-,connective tissue,matrix compartment,fibroblast,-
leukophereses_p411,CT,-,Ba/F3 cell line co-expression,leukocyte,macrophage,blood,cuticle,leukocyte,cervical carcinoma cell
CD34_Progenitors_R2,CT,-,cell line cell culturing,erythroid progenitor cell,cell,bone marrow,processual entity,erythroid progenitor cell,"tissues, cell types and enzyme sources"
T_cell_B,CT,-,brush border epithelial cell,T cell,-,blood,feather,T-lymphocyte,-
primary-epidermal-keratinocyte,CT,-,-,keratinocyte,keratinocyte,skin epidermis,-,keratinocyte,keratinocyte
ES-derived progenitors Pancreatic Progenitors 1 WT,CT,-,immortal Sertoli cell line cell,progenitor cell of endocrine pancreas,obsolete T lymphoblast,pancreas,vagina,-,blood platelet
Astrocyte - cerebral cortex donor3,CT,-,astrocyte,astrocyte of the cerebral cortex,-,cerebral cortex,cerebral cortex,astrocyte,astrocyte
Fibroblast - skin dystrophia myotonica donor2,CT,-,-,skin fibroblast,skin fibroblast,skin epidermis,skin epidermis,skin fibroblast,skin fibroblast
hNSC,CT,-,"immortal CD4-positive, CD25-positive, alpha-beta regulatory T cell line cell",neural stem cell,granule cell,nervous system,musculature,neural stem cell,BHK-21 cell
Osteobl,CT,-,immortal human cell line cell,osteoblast,Rohon-Beard neuron,bone tissue,hematopoietic system,osteoblast,carotid artery
CLP_1_healthy,CT,-,-,common lymphoid progenitor,common lymphoid progenitor,bone marrow,-,lymphoid progenitor cell,-
mesenchymal precursor cell - cardiac donor4,CT,-,mesenchymal stem cell,mesenchymal stem cell,precursor cell,heart,-,mesenchymal stem cell,-
Syn_vil_cytoTrophobs_5,CT,-,cell line cell,stem cell,obsolete immortal cell line cell,placenta,naris,-,"culture condition:2,5-dihydroxybenzoate-grown cell"
ccRCC,CT,-,immortal muscle cell line cell,kidney cell,granule cell,kidney,,clear cell adenocarcinoma cell,coronary artery
NHEK_M,CT,-,immortal multinucleate cell line cell,keratinocyte,phagocyte,skin epidermis,secretion of exocrine gland,NHEK cell,CA-46 cell
neuroepithelial_stem_cell,CT,-,cultured cell,neuroepithelial stem cell,-,nervous system,anatomical wall,neuroepithelial cell,stem
Synoviocyte donor3,CT,-,-,synovial cell,synovial cell,synovial bursa,-,synoviocyte,synoviocyte
PAAD,CT,-,immortal zebra fish cell line cell,pancreatic ductal cell,cell,pancreatic duct,organ subunit,pancreatic ductal adenocarcinoma cell,"tissues, cell types and enzyme sources"
MPP_frozen_BM0828,CT,-,-,hematopoietic multipotent progenitor cell,hematopoietic multipotent progenitor cell,bone marrow,-,-,-
Ciliated_cells_B,CT,-,cell line cell culturing,ciliated cell,cell,lung,feather,-,"tissues, cell types and enzyme sources"
epidermal_keratinocytes,CT,-,immortal human cell line cell,keratinocyte,primary cultured cell,skin epidermis,follicular antrum,keratinocyte,zona reticulata
Mesenchymal Stem Cell Derived Chondrocyte Cultured Cells,CT,-,chondrocyte,chondrocyte,mesenchymal stem cell,cartilage tissue,-,chondrocyte,chondrocyte
CD14+ monocytes - treated with B-glucan donor1,CT,-,-,CD14-positive monocyte,-,blood,odontode scale,monocyte,-
CD4+_CD25-_Th_Primary_Cells,CT,-,cell line cell culturing,CD4-positive helper T cell,-,immune system,organ subunit,Th1 cell,"tissues, cell types and enzyme sources"
fibroblast_384,CT,-,-,fibroblast,fibroblast,connective tissue,-,fibroblast,fibroblast
meningioma_4,CT,-,immortal hybrid cell line cell,arachnoid barrier cell,obsolete fusiform initial,forebrain meninges,sulcus,meningioma cell,corneal epithelium
HAEC,CT,-,immortal human cell line cell,aortic endothelial cell,granule cell,aorta endothelium,uterine cervix,human aortic endothelial cell,amniotic cavity
FL CD34+CD38-/lowCD90+ HSPC,CT,-,cell line cell culturing,hematopoietic multipotent progenitor cell,cell,bone marrow,processual entity,-,"tissues, cell types and enzyme sources"
Adipose_Nuclei,CT,-,-,adipocyte,-,adipose tissue,adipose tissue,-,
Treg2_t-infiltrating,CT,-,immortal multi fate stem cell line cell,regulatory T cell,macrophage,immune system,vas deferens,regulatory T-lymphocyte,culture condition:galactonate-grown cell
icn12,CT,-,cell line cell,precursor B cell,obsolete immortal cell line cell,bone marrow,naris,-,"culture condition:2,5-dihydroxybenzoate-grown cell"
HPV+ HNSCC_SCC-090,CT,-,-,squamous epithelial cell,-,head or neck skin,semicircular canal,-,-
RPE1-interphase,CT,-,immortal Sertoli cell line cell,retinal pigment epithelial cell,primary cultured cell,retina,organism substance,retinal pigment epithelium cell,-
Club_D,CT,-,immortal multinucleate cell line cell,club cell,neuron associated cell (sensu Vertebrata),lung,endoneurium,-,bladder
CD14+ monocytes - treated with Candida donor2,CT,-,cell line cell culturing,CD14-positive monocyte,-,blood,anatomical structure,monocyte,culture condition:dimethylamine-grown cell
Dendritic Cells - monocyte immature derived donor1 tech_rep2,CT,-,-,dendritic cell,monocyte,immune system,-,dendritic cell,monocyte
GBM22,CT,GBM cell,cell line cell,glial cell,obsolete immortal cell line cell,brain,naris,-,"culture condition:2,5-dihydroxybenzoate-grown cell"
tamoxifen_EC1,CT,-,immortal keratinocyte cell line cell,epithelial cell of uterus,cell,endometrium,vas deferens,-,pars recta
Ciliated_cells_A,CT,-,cell line cell culturing,ciliated cell,cell,lung,organ subunit,-,amniochorion
chorionic membrane cells donor3,CT,-,-,-,-,chorion membrane,membranous layer,-,-
H9-derived_neuroectoderm_cells,CT,-,-,neural cell,-,neurectoderm,neurectoderm,-,neural plate
T_cell_D,CT,-,macrophage,T cell,-,blood,anatomical structure,T-lymphocyte,-
HUES64 derived CD56+ mesoderm,CT,-,-,mesodermal cell,-,mesoderm,mesoderm,-,mesoderm
MPAL4_T1_3,CT,-,ATCC cell line cell,hematopoietic cell,exocrine cell,blood,vas deferens,-,apical meristem
CD4_M_1_healthy,CT,-,cell line cell culturing,CD4-positive helper T cell,cell,immune system,processual entity,Th1 cell,"tissues, cell types and enzyme sources"
mesenchymal-stem-cell,CT,-,cell line cell culturing,mesenchymal stem cell,primary cultured cell,mesenchyme,embryo stage,mesenchymal stem cell,stem
ES-derived progenitors_DE FOXA2 -/-,CT,-,immortal exocrine cell line cell,progenitor cell,epithelial cell,-,brain,-,-
Mast cell donor2,CT,-,mast cell,mast cell,-,immune system,-,mast cell,mast cell
Adipocyte - perirenal donor1,CT,-,-,perirenal adipocyte,perirenal adipocyte,perirenal fat,-,adipocyte,adipocyte
B (PB),CT,-,ATCC cell line cell,B cell,neural crest derived fibroblast,blood,larval stage,B-lymphocyte,zona reticulata
Primary natural killer cells (from PB),CT,-,immortal contractile cell line cell,natural killer cell,B cell,blood,bile duct,natural killer cell,animal
CD4+ cells_CTCL1181,CT,-,cell line cell culturing,CD4-positive helper T cell,cell,immune system,processual entity,helper T-lymphocyte,"tissues, cell types and enzyme sources"
ES derived primitive cardiomyocite_day15,CT,-,mouse immortal cell line cell,cardiac muscle myoblast,columnar neuron,heart,vas deferens,cardiomyocyte cell line,-
CD8-positive-alpha-beta-T-cell,CT,-,-,"CD8-positive, alpha-beta T cell","CD8-positive, alpha-beta T cell",immune system,-,cytotoxic T-lymphocyte,cytotoxic T-lymphocyte
Vascular_endothelial_heart,CT,-,-,cardiac endothelial cell,-,heart,heart,-,heart
HUAEC_WT,CT,-,immortal helper T cell line cell,umbilical artery endothelial cell,obsolete immortal cell line cell,umbilical artery endothelium,anatomical system,umbilical artery endothelial cell,-
