Label,Type,CLO_C,CLO_M,CL_C,CL_M,UBERON_C,UBERON_M,BTO_C,BTO_M
mesenchymal precursor cell - cardiac donor4,CT,-,CLO_0007805,CL_0000134,CL_0008051,UBERON_0000948,UBERON_0000948,BTO_0003298,BTO_0006225
HUES48 cells,CL,-,CLO_0037311,CL_0002322,CL_0002319,UBERON_0000922,UBERON_0000104,-,BTO_0000590
Syn_vil_cytoTrophobs_5,CT,-,CLO_0002971,CL_0000034,CL_0000988,UBERON_0001987,UBERON_0000923,-,BTO_0003062
786-O_HIF2A,CL,CLO_0001486,CLO_0002253,CL_1000497,CL_0000182,UBERON_0002113,UBERON_0006535,-,BTO_0000003
HeLa-S3 cervical carcinoma,CL,CLO_0003696,CLO_0007773,CL_0002535,CL_0002325,UBERON_0000002,UBERON_0002384,BTO_0000568,BTO_0000246
UCSD_Ovary,A,-,CLO_0009345,-,CL_0002327,UBERON_0000992,UBERON_0000992,BTO_0000975,BTO_0001016
TEX-Luciferase-Rx_cells,CL,-,CLO_0050871,CL_0000034,CL_2000010,UBERON_0002371,UBERON_0000468,BTO_0006359,BTO_0005009
Skeletal_Muscle_Male,A,-,CLO_0002499,CL_0000188,CL_0000188,UBERON_0001134,UBERON_0001136,-,BTO_0001102
psoas-muscle_3y,A,-,None,CL_0000737,None,UBERON_0008450,UBERON_0001371,BTO_0001140,BTO_0001197
OCI-LY3_diffuse_large_B-cell_lymphoma,CL,-,CLO_0009144,CL_0000236,CL_0000236,UBERON_0002371,UBERON_0000029,-,BTO_0000352
P493-6_B-cell_lymphoma_SHTERT,CL,-,CLO_0033464,CL_0000236,CL_0000236,UBERON_0000178,UBERON_0000029,BTO_0003291,BTO_0000142
Mero-95,CL,-,CLO_0002974,CL_0000077,CL_0000000,UBERON_0002048,UBERON_0000000,-,BTO_0003922
HCC-15,CL,CLO_0009999,CLO_0003638,CL_0000082,CL_0000000,UBERON_0002048,UBERON_0000000,-,BTO_0000963
ES-UCSF4 cells,CL,-,CLO_0007631,CL_0002322,CL_0002327,UBERON_0000922,UBERON_0000104,-,BTO_0000239
ccRCC,CT,-,CLO_0050840,CL_1000497,CL_0009001,UBERON_0002113,UBERON_0001264,BTO_0002787,BTO_0002175
Artery_Tibial,A,-,CLO_0000000,-,CL_0000740,UBERON_0007610,UBERON_0003516,-,BTO_0001342
NHEK_M,CT,-,CLO_0034291,CL_0000312,CL_0002133,UBERON_0001003,UBERON_0000000,BTO_0003182,BTO_0003579
neuroepithelial_stem_cell,CT,-,CLO_0007693,CL_0002259,CL_0007016,UBERON_0001016,UBERON_0010315,BTO_0004301,BTO_0004773
Synoviocyte donor3,CT,-,CLO_0035774,CL_0000214,CL_0002100,UBERON_0003668,UBERON_0002240,BTO_0003742,BTO_0001013
gm2255,-,-,CLO_0010485,-,CL_0000000,-,UBERON_0000000,-,BTO_0000273
Fetal_stomach,A,-,CLO_0007673,-,CL_0002010,UBERON_0000945,UBERON_0002106,BTO_0001307,BTO_0001243
PAAD,CT,-,CLO_0002362,CL_0002079,CL_2000008,UBERON_0007329,UBERON_0002110,BTO_0003081,BTO_0003014
MUTZ-3,CL,CLO_0007903,CLO_0002599,CL_0000763,CL_0000000,UBERON_0000178,UBERON_0000000,-,BTO_0001565
MDA-MB-468_breast_adenocarcinoma,CL,CLO_0007641,CLO_0002767,CL_0002327,CL_0002321,UBERON_0000310,UBERON_0000310,BTO_0001570,BTO_0000268
teratocarcinoma cell line:PA-1,CL,CLO_0008350,CLO_0007767,CL_0000021,CL_0000000,UBERON_0000992,UBERON_0000000,BTO_0001591,BTO_0001123
Brain_Inferior_Temporal_Lobe,A,-,CLO_0007973,CL_0002319,CL_0000708,UBERON_0002751,UBERON_0002728,BTO_0006175,BTO_0001972
iPS DF 19.11 cells,CL,CLO_0037308,CLO_0007419,CL_0002248,CL_0000019,-,UBERON_0001062,-,BTO_0003753
MPP_frozen_BM0828,CT,-,CLO_0000114,CL_0000837,CL_0000554,UBERON_0002371,UBERON_0002371,-,BTO_0000759
LNCaP_R1881,CL,CLO_0007365,CLO_0002327,CL_0002231,CL_0002328,UBERON_0002367,UBERON_0000000,BTO_0001321,BTO_0000055
snyder,-,-,CLO_0039662,-,CL_0000000,-,UBERON_0000000,-,BTO_0000000
neuroectodermal tumor cell line:TASK1,CL,CLO_0037092,CLO_0001047,CL_0011012,CL_0008001,UBERON_0000010,UBERON_0002534,-,BTO_0000121
FW15,CL,-,CLO_0050847,CL_0009004,CL_0002319,UBERON_0000966,UBERON_0002107,-,BTO_0000322
SUP-B15_Childhood_B_acute_lymphoblastic_leukemia,CL,CLO_0009161,CLO_0007236,CL_0017006,CL_0000837,UBERON_0002371,UBERON_0000178,-,BTO_0005703
OVCA429_shLuc,CL,-,CLO_0008258,CL_0000066,CL_0000000,UBERON_0000992,UBERON_0000000,BTO_0002564,BTO_0001505
small_intestine_2,A,-,CLO_0007740,CL_0002254,CL_0000540,UBERON_0002108,UBERON_0002108,BTO_0000651,BTO_0000755
Ciliated_cells_B,CT,-,CLO_0000292,CL_0000064,CL_0000200,UBERON_0002048,UBERON_0004813,-,BTO_0004990
Rec-1_GSI,CL,CLO_0037056,CLO_0007753,CL_0000236,CL_0000001,UBERON_0000178,UBERON_0006928,BTO_0003558,BTO_0000598
epidermal_keratinocytes,CT,-,CLO_0001031,CL_0000312,CL_0002451,UBERON_0001003,UBERON_0013702,BTO_0000667,BTO_0000184
Mesenchymal Stem Cell Derived Chondrocyte Cultured Cells,CT,-,CLO_0032065,CL_0000138,CL_0000138,UBERON_0002418,UBERON_0002330,BTO_0000249,BTO_0002699
CD14+ monocytes - treated with B-glucan donor1,CT,-,CLO_0050844,CL_0001054,CL_0000860,UBERON_0000178,UBERON_0000178,BTO_0000876,BTO_0000759
CD4+_CD25-_Th_Primary_Cells,CT,-,CLO_0050853,CL_0000492,CL_0000624,UBERON_0002405,UBERON_0000468,BTO_0001678,BTO_0001579
fibroblast_384,CT,-,CLO_0002502,CL_0000057,CL_0000057,UBERON_0002384,UBERON_0003174,BTO_0000452,BTO_0000487
meningioma_4,CT,-,CLO_0001268,CL_4023097,CL_0000000,UBERON_0003548,UBERON_0000000,BTO_0001756,BTO_0002096
NCI-H1299_wtSMARCA4_Dox,CL,CLO_0007986,CLO_0002776,CL_0000082,CL_0000057,UBERON_0002048,UBERON_0000178,BTO_0002552,BTO_0002080
HAEC,CT,-,CLO_0050822,CL_0002544,CL_0002139,UBERON_0004851,UBERON_0002421,BTO_0004602,BTO_0005177
CRC_7A,CL,-,CLO_0007873,CL_0011108,CL_0002321,UBERON_0001155,UBERON_0000428,-,BTO_0006047
SMS-KCN,CL,-,CLO_0000281,CL_0000031,CL_0000000,UBERON_0001016,UBERON_0000000,BTO_0003548,BTO_0002368
LCLGM10861,CL,CLO_0024094,CLO_0050388,CL_0000236,CL_0000451,UBERON_0000178,UBERON_0000467,-,BTO_0000207
FL CD34+CD38-/lowCD90+ HSPC,CT,-,CLO_0050846,CL_0000837,CL_0000037,UBERON_0002371,UBERON_0010247,-,BTO_0002461
KYSE180,CL,CLO_0007130,CLO_0051434,CL_0000076,CL_0000000,UBERON_0001043,UBERON_0000000,-,BTO_0005883
U87_FBS,CL,CLO_0009464,CLO_0002600,CL_0000127,CL_0000000,UBERON_0000955,UBERON_0000000,BTO_0002036,BTO_0000239
HCC1599,CL,CLO_0003641,CLO_0009275,CL_0002327,CL_0000000,UBERON_0000310,UBERON_0000000,-,BTO_0005778
Adipose_Nuclei,CT,-,CLO_0002362,CL_0000136,CL_0000192,UBERON_0001013,UBERON_0003107,-,BTO_0000707
Treg2_t-infiltrating,CT,-,CLO_0000492,CL_0000815,CL_0000814,UBERON_0002405,UBERON_0000178,BTO_0004520,BTO_0002098
SU-DHL-2,CL,-,CLO_0003590,CL_0000236,CL_0000000,UBERON_0000178,UBERON_0000000,BTO_0006463,BTO_0000180
icn12,CT,-,CLO_0007639,CL_0000817,CL_0009026,UBERON_0002371,UBERON_0001062,-,BTO_0000645
K562_native,CL,CLO_0007059,CLO_0003673,CL_0000763,CL_0000094,UBERON_0002371,UBERON_0000068,BTO_0000664,BTO_0000429
mdamb175vii,CL,CLO_0007633,CLO_0002871,CL_0002327,CL_0000000,UBERON_0000310,UBERON_0000000,BTO_0003471,BTO_0001099
SU-DHL-6_diffuse_large_B-cell_lymphoma,CL,CLO_0037063,CLO_0008414,CL_0000236,CL_0000236,UBERON_0000178,UBERON_0000029,-,BTO_0000268
iPS-18axian,CL,CLO_0037308,CLO_0003577,CL_0002248,CL_0001034,-,UBERON_0000468,-,BTO_0002774
HCC1954,CL,CLO_0003647,CLO_0050891,CL_0002327,CL_0000000,UBERON_0000310,UBERON_0000000,BTO_0005368,BTO_0006055
HPV+ HNSCC_SCC-090,CT,-,CLO_0001913,CL_0000076,CL_0000000,UBERON_0012180,UBERON_0000000,-,BTO_0005899
Unknown.6_eye,A,-,CLO_0000324,-,CL_0000057,UBERON_0000970,UBERON_0000970,BTO_0000439,BTO_0000142
MOLT4_2,CL,CLO_0007825,CLO_0011507,CL_0000084,CL_0000236,UBERON_0000178,UBERON_0001062,BTO_0000873,BTO_0000768
RPE1-interphase,CT,-,CLO_0050851,CL_0002586,CL_0000212,UBERON_0000966,UBERON_0015228,BTO_0004910,BTO_0004485
SKNMC,CL,CLO_0009058,CLO_0007706,CL_0000031,CL_0000001,UBERON_0000955,UBERON_0001062,BTO_0002914,BTO_0004484
WIL2-NS,CL,CLO_0009604,CLO_0007609,CL_0000945,CL_,UBERON_0002106,UBERON_,-,BTO_0003241
H7-hESC,CL,-,CLO_0037367,CL_0002322,CL_0002248,UBERON_0000922,UBERON_0000104,-,BTO_0000999
Club_D,CT,-,CLO_0051461,CL_0000158,CL_0000161,UBERON_0002048,UBERON_0036077,-,BTO_0001508
MCF7_Invasive_ductal_breast_carcinoma_TAMR_E2_TAM,CL,CLO_0007606,CLO_0008471,CL_0002327,CL_0002321,UBERON_0000310,UBERON_0003105,BTO_0000093,BTO_0000188
SKH1_chronic_myelogenous_leukemia_BCR-ABL1_positive,CL,-,CLO_0009248,CL_0000763,CL_0000451,UBERON_0000178,UBERON_0000178,-,BTO_0001609
CD14+ monocytes - treated with Candida donor2,CT,-,CLO_0037271,CL_0001054,CL_0000873,UBERON_0000178,UBERON_0000468,BTO_0000876,BTO_0002151
H1 BMP4 Derived Mesendoderm Cultured Cells,CL,-,CLO_0037295,CL_0002321,CL_2000042,UBERON_0000922,UBERON_0000104,BTO_0003953,BTO_0003247
thalamus adult donor10252,A,-, ,CL_0002319,,UBERON_001022,UBERON_0001897,BTO_0001365,
U2OS_osteosarcoma_HEAT_20,CL,CLO_0009454,CLO_0007712,CL_0001035,CL_0002620,UBERON_0002481,UBERON_0004339,BTO_0001938,BTO_0000923
BE2C_2,CL,-,CLO_0007725,CL_0000031,CL_0000003,UBERON_0000955,UBERON_0001062,BTO_0004782,BTO_0000246
Brain_Cingulate_Gyrus,A,-,CLO_0000000,CL_0002319,CL_0000000,UBERON_0002967,UBERON_0000130,BTO_0003976,BTO_0000704
WS3TF,CL,-,CLO_0008872,CL_0002327,CL_0000127,UBERON_0000310,UBERON_0000153,-,BTO_0000916
Dendritic Cells - monocyte immature derived donor1 tech_rep2,CT,-,CLO_0050851,CL_0000451,CL_0000451,UBERON_0002405,UBERON_0000467,BTO_0002042,BTO_0000638
glioblastoma cell line:T98G,CL,CLO_0009258,CLO_0003671,CL_0000057,CL_0000000,UBERON_0000955,UBERON_0000000,BTO_0001583,BTO_0000604
GBM22,CT,CLO_0003456,CLO_0051516,CL_0000125,CL_0000007,UBERON_0000955,UBERON_0000955,-,BTO_0000759
tamoxifen_EC1,CT,-,CLO_0013647,CL_0002149,CL_0000000,UBERON_0001295,UBERON_0000000,-,BTO_0002130
HGRT,CL,CLO_0050118,CLO_0039011,CL_0002248,CL_0002003,UBERON_0002358,UBERON_0000000,-,BTO_0003619
FB0167P_progeria_fibroblasts,-,-,CLO_0006765,CL_0000057,CL_0002322,UBERON_0002384,UBERON_0003921,-,BTO_0002736
mesothelioma cell line:ACC-MESO-4,CL,CLO_0050083,CLO_0050858,CL_0002078,CL_0000182,UBERON_0000977,UBERON_0000175,-,BTO_0006385
Ciliated_cells_A,CT,-,CLO_0051065,CL_0000064,CL_0000061,UBERON_0002048,UBERON_0001841,-,BTO_0000751
Lu99B,CL,CLO_0050042,CLO_0050628,-,CL_0000000,UBERON_0002048,UBERON_0000000,-,BTO_0000570
HT1080_DOX5d,CL,CLO_0004276,CLO_0002739,CL_0000066,CL_0000030,UBERON_0002384,UBERON_0004535,BTO_0001282,BTO_0001444
chorionic membrane cells donor3,CT,-,CLO_0052506,-,CL_0000040,UBERON_0003124,UBERON_0000309,-,BTO_0000243
MCF10A-YAP5SA_ctrl,CL,CLO_0007599,CLO_0007676,CL_0002327,CL_0000182,UBERON_0000310,UBERON_0000045,BTO_0001939,BTO_0000346
H9-derived_neuroectoderm_cells,CT,-,CLO_0037293,CL_0002319,CL_0008039,-,UBERON_0002046,-,BTO_0004929
KARPAS-422_DMSO_8d,CL,CLO_0007066,CLO_0005585,CL_0000236,CL_0000031,UBERON_0000178,UBERON_0002398,BTO_0004981,BTO_0002266
T_cell_D,CT,-,CLO_0000983,CL_0000084,CL_0000084,UBERON_0000178,UBERON_0002349,BTO_0000782,BTO_0005472
G401_Dox,CL,CLO_0003434,CLO_0000657,CL_0002518,CL_0000169,UBERON_0002113,UBERON_0002048,BTO_0002586,BTO_0000184
appendix adult,A,-,None,CL_1000405,None,UBERON_0001154,UBERON_0001154,BTO_0000084,BTO_0000126
HUES64 derived CD56+ mesoderm,CT,-,CLO_0003191,CL_0000222,CL_0000855,UBERON_0000926,UBERON_0000926,-,BTO_0002755
MPAL4_T1_3,CT,-,CLO_0000074,CL_0000988,CL_0000740,UBERON_0000178,UBERON_0000000,-,BTO_0000697
A498,CL,-,CLO_0050200,CL_1000497,CL_0000000,UBERON_0002113,UBERON_0000000,-,BTO_0000000
SET-2_WT_DMSO,CL,-,CLO_0000356,CL_0000553,CL_0000447,UBERON_0002371,UBERON_0001062,-,BTO_0000106
VACO_400,CL,-,CLO_0007594,CL_0011108,CL_0000000,UBERON_0001155,UBERON_0000000,BTO_0004764,BTO_0006439
TT1TKB,CL,CLO_0051401,CLO_0000178,CL_0002253,CL_0000897,UBERON_0001052,UBERON_0002113,-,BTO_0003226
SUIT2_TP63dN,CL,CLO_0037114,CLO_0108012,CL_1001433,CL_0002062,UBERON_0000017,UBERON_0000397,BTO_0003493,BTO_0005953
CD4_M_1_healthy,CT,-,CLO_0000238,CL_0000492,CL_0000624,UBERON_0002405,UBERON_0000178,BTO_0001678,BTO_0000968
mesenchymal-stem-cell,CT,-,CLO_0007041,CL_0000134,CL_0000134,UBERON_0003104,UBERON_0004745,BTO_0003298,BTO_0000653
MDA-MB-157_triple_negative_breast_carcinoma,CL,CLO_0007632,CLO_0002979,CL_0002327,CL_0002325,UBERON_0000310,UBERON_0000310,BTO_0006218,BTO_0006170
ES-derived progenitors_DE FOXA2 -/-,CT,-,CLO_0018111,CL_0011026,CL_2000032,-,UBERON_0000000,-,BTO_0003237
HO-1-u-1,CL,CLO_0051384,CLO_0050852,CL_0000076,CL_0000000,UBERON_0012102,UBERON_0000000,BTO_0005948,BTO_0000995
Lateral temporal lobe_17T_Young,A,-,CLO_0000031,CL_0002319,CL_0000700,UBERON_0001871,UBERON_0001871,BTO_0001355,BTO_0001606
LNCaP_prostate_carcinoma_CSFCS,CL,CLO_0007365,CLO_0002423,CL_0002231,CL_0000188,UBERON_0002367,UBERON_0002367,BTO_0001321,BTO_0004095
NCI-H69,CL,CLO_0008105,CLO_0002531,CL_0000082,CL_0000000,UBERON_0002048,UBERON_0000000,BTO_0003022,BTO_0000443
Mast cell donor2,CT,-,CLO_0000427,CL_0000097,CL_0000097,UBERON_0002405,UBERON_0002369,BTO_0000830,BTO_0000533
Adipocyte - perirenal donor1,CT,-,CLO_0051563,CL_0002616,CL_0000138,UBERON_0005406,UBERON_0001383,-,BTO_0000743
B (PB),CT,-,CLO_0000090,CL_0000236,CL_0000238,UBERON_0000178,UBERON_0000178,BTO_0000776,BTO_0000581
Primary natural killer cells (from PB),CT,-,CLO_0000224,CL_0000623,CL_0000623,UBERON_0000178,UBERON_0000178,BTO_0000914,BTO_0000724
keratinocytes stem cell,-,-,CLO_0002627,-,CL_0002269,-,UBERON_0000316,-,BTO:0001945
AG04450,CL,-,CLO_0002752,CL_0002553,CL_0000000,UBERON_0002048,UBERON_0000000,-,BTO_0000000
CD4+ cells_CTCL1181,CT,-,CLO_0000432,CL_0000492,CL_0000624,UBERON_0002405,UBERON_0002371,BTO_0002417,BTO_0001236
GC-1 SPG,-,-,CLO_0051426,-,CL_0002212,-,UBERON_0000473,-,BTO_0002381
A673 STAG2 null,CL,CLO_0001605,CLO_0007787,CL_0000187,CL_0000000,UBERON_0005090,UBERON_0000000,BTO_0003768,BTO_0000011
HL60,CL,CLO_0003775,CLO_0000024,CL_0000763,CL_0000236,UBERON_0000178,UBERON_0000013,BTO_0000738,BTO_0000207
ES derived primitive cardiomyocite_day15,CT,-,CLO_0008545,CL_0000513,CL_0000746,UBERON_0000948,UBERON_0003080,BTO_0003324,BTO_0001124
CD8-positive-alpha-beta-T-cell,CT,-,CLO_0050845,CL_0000625,CL_0000624,UBERON_0002405,UBERON_0008953,BTO_0000289,BTO_0001924
AG10803,CL,CLO_0021511,CLO_0050071,CL_0002620,CL_0000000,UBERON_0003684,UBERON_0000000,-,BTO_0000702
xeroderma pigentosum b cell line:XPL 17,CL,CLO_0051020,CLO_0003356,CL_0000542,CL_0000236,UBERON_0000178,UBERON_0000483,-,BTO_0000287
Vascular_endothelial_heart,CT,-,CLO_0036951,CL_0010008,CL_0002618,UBERON_0000948,UBERON_0000955,-,BTO_0001201
HUAEC_WT,CT,-,CLO_0006945,CL_2000052,CL_0002544,UBERON_0007778,UBERON_0001981,BTO_0004295,BTO_0001949
Astro_Oligodendro_cerebrum_4,CT,-,CLO_0050851,CL_0000125,CL_0000125,UBERON_0000955,UBERON_0000956,-,BTO_0004765
colon adult donor1,A,-,CLO_0031468,CL_0011108,CL_0000094,UBERON_0001155,UBERON_0001155,BTO_0000269,BTO_0002096
hFOB_undifferentiated,CL,CLO_0003737,CLO_0050865,CL_0000062,CL_0000000,UBERON_0002481,UBERON_0000000,BTO_0005224,BTO_0000744
small intestine_2,A,-,CLO_0030008,CL_0002254,CL_0005019,UBERON_0002108,UBERON_0002108,BTO_0000651,BTO_0000763
Left_Ventricle_adult,A,-,CLO_0000626,CL_0002494,CL_0000738,UBERON_0002084,UBERON_0002084,BTO_0001629,BTO_0001379
GH3,-,-,CLO_0002767,-,CL:0000232,-,UBERON:0000468,-,BTO:0000481
tamoxifen_EC7,CT,-,CLO_0008495,CL_0002149,CL_0000486,UBERON_0001295,UBERON_0000178,-,BTO_0003307
meningioma_6,CT,-,CLO_0050914,CL_4023097,CL_2000047,UBERON_0003548,UBERON_0008897,BTO_0001756,BTO_0000335
RWPE1 Schlap1 rep1,CL,CLO_0008905,CLO_0007786,CL_0002231,CL_0000037,UBERON_0002367,UBERON_0002107,BTO_0003709,BTO_0000205
WA01_H1_human_embryonic_stem_cells_MESEN_STEM,CL,-,CLO_0050851,CL_0002322,CL_0002322,UBERON_0000922,UBERON_0002007,BTO_0006060,BTO_0002989
UACC62,CL,-,CLO_0002501,CL_2000000,CL_0000000,UBERON_0001003,UBERON_0000000,BTO_0004152,BTO_0000206
Artery_Coronary,A,-,CLO_0000182,-,CL_0000749,UBERON_0001621,UBERON_0001620,BTO_0000290,BTO_0000500
TTC1240_SMARCB1_K364del,CL,-,CLO_0050148,CL_1000497,CL_0000000,UBERON_0002113,UBERON_0000000,-,BTO_0000000
MCF7_CPI-455,CL,CLO_0007606,CLO_0002765,CL_0002327,CL_0000000,UBERON_0000310,UBERON_0000000,BTO_0000093,BTO_0000333
teratocarcinoma cell line:NCC-IT-A3,CL,CLO_0037149,CLO_0002934,CL_0000015,CL_0009000,UBERON_0000473,UBERON_0001062,-,BTO_0001169
pancreas,A,-,CLO_0000246,-,CL_0002096,UBERON_0001264,UBERON_0001264,BTO_0000988,BTO_0001069
Skin Fibroblast_Nutlin3A,CT,-,CLO_0002522,CL_0002620,CL_0000057,UBERON_0002067,UBERON_0000000,BTO_0001255,BTO_0003542
naive B (VB),CT,-,CLO_0050854,CL_0000788,CL_0000788,UBERON_0000178,UBERON_0000029,-,BTO_0000656
AML11,CT,-,CLO_0007309,CL_0000763,CL_0000584,UBERON_0000178,UBERON_0002398,-,BTO_0000058
VCaP_prostate_carcinoma_R1881_4H,CL,CLO_0037117,CLO_0007770,CL_0002231,CL_0000184,UBERON_0002367,UBERON_0002367,BTO_0003215,BTO_0002921
Circle of Willis_54y,A,-,CLO_0000000,-,CL_0000000,UBERON_0003709,UBERON_0001908,-,BTO_0000661
TE 354.T,CL,CLO_0009299,CLO_0002847,CL_0002187,CL_0000018,UBERON_0001003,UBERON_0000478,-,BTO_0000204
panc1,CL,CLO_0008381,CLO_0007764,CL_0000169,CL_0000692,UBERON_0001264,UBERON_0001264,BTO_0000304,BTO_0002085
EP156T,CL,-,CLO_0007566,CL_0002231,CL_0000000,UBERON_0002367,UBERON_0000000,-,BTO_0001078
HME1,CL,CLO_0004291,CLO_0002871,CL_0002327,CL_0000003,UBERON_0000310,UBERON_0001474,-,BTO_0002785
ME-1_acute_myeloid_leukemia_,CL,CLO_0009847,CLO_0050927,CL_0000763,CL_0000236,UBERON_0000178,UBERON_0000178,-,BTO_0002098
left ventricle_LV1200,A,-,CLO_0051477,CL_0002494,CL_0000731,UBERON_0002084,UBERON_0002084,BTO_0001629,BTO_0004982
H9_ESC,CL,CLO_0003612,CLO_0037126,CL_0000084,CL_0002328,UBERON_0000178,UBERON_0000104,BTO_0001944,BTO_0003579
normal_epidermal_keratinocytes,CT,-,CLO_0000111,CL_0000312,CL_0000312,UBERON_0001003,UBERON_0001003,BTO_0000667,BTO_0000661
Endothelial Cells - Vein donor1,CT,-,CLO_0002615,CL_0002543,CL_0000115,UBERON_0001638,UBERON_0001638,-,BTO_0001309
left ventricle_DCM_LV1033,A,-,CLO_0001932,CL_0002494,CL_0000731,UBERON_0002084,UBERON_0002083,BTO_0001629,BTO_0000661
Tet21N_neuroblastoma,CL,-,CLO_0050916,CL_0000031,CL_0000740,UBERON_0001016,UBERON_0000955,BTO_0004654,BTO_0002088
transverse colon_54y,A,-,CLO_0000238,-,CL_0002563,UBERON_0001157,UBERON_0001157,BTO_0000272,BTO_0000323
HSPC-derived late erythroid precursors,CT,-,CLO_0007251,CL_0000038,CL_0000048,UBERON_0002371,UBERON_0000178,BTO_0004911,BTO_0003842
LSEC,CT,-,CLO_0020206,CL_1000398,CL_2000044,UBERON_0002107,UBERON_0001975,-,BTO_0001884
GM12870_male_B-cells,CL,CLO_0022829,CLO_0003006,CL_0000236,CL_0000236,UBERON_0000178,UBERON_0000178,-,BTO_0002490
SKNO-1,CL,-,CLO_0002395,CL_0000763,CL_0000000,UBERON_0000178,UBERON_0000000,-,BTO_0001245
melanoma,CT,-,CLO_0003645,CL_0000148,CL_0000148,UBERON_0001003,UBERON_0002097,BTO_0000848,BTO_0000188
HUVEC-C_HUVEC_umbilical_vein_endothelial_cells_HYPOX,CL,CLO_0004307,CLO_0002612,CL_0002618,CL_0002618,UBERON_0002331,UBERON_0002054,BTO_0001949,BTO_0001231
RMG-I,CL,CLO_0037103,CLO_0002588,-,CL_0000000,UBERON_0000992,UBERON_0000000,BTO_0004930,BTO_0000581
CD4p CD25- CD45RAp Naive,CT,-,CLO_0000238,CL_0000898,CL_0000895,UBERON_0002370,UBERON_0000029,-,BTO_0000759
forebrain,A,-,CLO_0007054,CL_0002319,CL_0000100,UBERON_0001890,UBERON_0001890,BTO_0000478,BTO_0000312
RWPE1_prostate_epithelial_cells,CL,CLO_0008905,CLO_0007409,CL_0002231,CL_0002321,UBERON_0002367,UBERON_0002367,BTO_0003709,BTO_0006045
KYSE180_1,CL,CLO_0007130,CLO_0007691,CL_0000076,CL_0000000,UBERON_0001043,UBERON_0000000,-,BTO_0007320
sacrococcigeal teratoma cell line:HTST,CL,CLO_0050139,CLO_0034773,CL_0000586,CL_0000000,UBERON_0001350,UBERON_0000000,-,BTO_0006167
ID00016,CL,CLO_0029230,CLO_0000162,CL_0000542,CL_0000016,UBERON_0000178,UBERON_0000016,-,BTO_0000160
Trabecular Meshwork Cells donor1,CT,-,CLO_0001627,CL_0002367,CL_0000217,UBERON_0005969,UBERON_0000957,-,BTO_0004249
PDAC_SHCTR,CT,-,CLO_0038337,CL_0000083,CL_0002092,UBERON_0001264,UBERON_0001264,BTO_0003081,BTO_0000955
LNCaP_prostate_carcinoma_PHFRPMIFCS,CL,CLO_0007365,CLO_0002329,CL_0002231,CL_0000182,UBERON_0002367,UBERON_0002367,BTO_0001321,BTO_0001238
Fetal adrenal gland,A,-,CLO_0037282,CL_0000150,CL_0002673,UBERON_0002369,UBERON_0001235,BTO_0000047,BTO_0001529
primary-B-cell,CT,-,CLO_0000566,CL_0000236,CL_0000945,UBERON_0000178,UBERON_0000000,BTO_0000776,BTO_0001134
81-3,CL,CLO_0001001,CLO_0007484,CL_0000542,CL_0000001,UBERON_0000178,UBERON_0000965,-,BTO_0002595
Detroit_562_Pharyngeal_squamous_cell_carcinoma,CL,CLO_0002752,CLO_0002804,CL_0002251,CL_0002325,UBERON_0006562,UBERON_0006562,-,BTO_0001868
Olfactory epithelial cells donor1,CT,-,CLO_0037304,CL_0002167,CL_0000208,UBERON_0002268,UBERON_0001633,-,BTO_0004759
MIA Paca2,CL,CLO_0007726,CLO_0002589,CL_0002079,,UBERON_0001264,,BTO_0002137,BTO_0001324
hMSCs,CT,-,CLO_0000016,CL_0000134,CL_0000031,UBERON_0002371,UBERON_0000151,BTO_0003298,BTO_0000835
Inhibitory_neur_cerebrum_2,CT,-,CLO_0037276,CL_0000540,CL_0000099,UBERON_0000955,UBERON_0000956,-,BTO_0003101
Th17-cells,CT,-,CLO_0000831,CL_0000899,CL_0002109,UBERON_0002405,UBERON_0002048,BTO_0005655,BTO_0005122
PRAD,CT,-,CLO_0008996,CL_0002231,CL_0002327,UBERON_0002367,UBERON_0002367,BTO_0002021,BTO_0001497
UCSD_Lung,A,-,CLO_0000238,CL_0000082,CL_0000256,UBERON_0002048,UBERON_0002048,BTO_0000763,BTO_0000582
NCI-H889_p8-15,CL,CLO_0008125,CLO_0002887,CL_0000082,CL_0000000,UBERON_0002048,UBERON_0000000,BTO_0005667,BTO_0002722
NB4_1,CL,CLO_0007947,CLO_0001092,CL_0000763,CL_0000001,UBERON_0000178,UBERON_0000468,BTO_0002136,BTO_0000323
ZR751,CL,-,CLO_0007608,CL_0002327,CL_0000000,UBERON_0000310,UBERON_0000000,BTO_0003136,BTO_0001144
2229,-,-,CLO_0007621,CL_0000034,CL_0002371,UBERON_0000955,UBERON_0002048,-,BTO_0000678
heart adult pool1,A,-,CLO_0032290,CL_0002494,CL_0000746,UBERON_0000948,UBERON_0000948,-,BTO_0001360
monocyte,CT,-,CLO_0050857,CL_0000576,CL_0000576,UBERON_0000178,UBERON_0002381,BTO_0000876,BTO_0000789
monocyte_VB,CT,-,CLO_0000077,CL_0000576,CL_0000860,UBERON_0000178,UBERON_0000022,BTO_0000876,BTO_0000962
CAOV4cis,CL,CLO_0002196,CLO_0007771,CL_2000064,CL_0000000,UBERON_0000992,UBERON_0000000,-,BTO_0000578
GM06990_female_B-cells,CL,CLO_0036556,CLO_0003677,CL_0000236,CL_0000236,UBERON_0000178,UBERON_0000178,-,BTO_0000841
