Label,Type,CLO_C,CLO_M,CL_C,CL_M,UBERON_C,UBERON_M,BTO_C,BTO_M
blood vessels,A,-,-,CL_0000115,CL_0002139,UBERON_0001981,UBERON_0000002,BTO_0001102,-
293T_2_high,CL,CLO_0037372,CLO_0037827,CL_0002518,CL_0002518,UBERON_0002113,UBERON_0002113,BTO_0002181,BTO_0002534
JB6_Human_anaplastic_large_cell_lymphoma,CL,-,-,CL_0000542,CL_0000542,UBERON_0000178,UBERON_0000178,-,BTO_0004295
HUVEC-C_HUVEC_umbilical_vein_endothelial_cells_TNF_0M,CL,CLO_0004307,CLO_0004307,CL_0002618,CL_0002618,UBERON_0002331,UBERON_0002331,BTO_0001949,BTO_0001972
hN34_organoid,A,-,-,CL_0000083,CL_0002585,UBERON_0001264,UBERON_0002114,-,-
gm19238,CL,CLO_0027146,CLO_0025694,CL_0000236,CL_0000235,UBERON_0000178,UBERON_0000178,-,-
Endothelial Cells - Umbilical vein donor1,CT,-,-,CL_0002618,CL_0002521,UBERON_0002066,UBERON_0002190,BTO_0004296,BTO_0004918
Penis_Foreskin_Fibroblast_Primary_Cells_skin01,CT,-,CLO_0021755,CL_1001608,CL_1001608,UBERON_0001332,UBERON_0000088,BTO_0002245,BTO_0006301
MPAL1_T1_2,CT,-,-,CL_0000988,CL_0017005,UBERON_0000178,UBERON_0000178,-,-
subcutaneous adipocytes,CT,-,-,CL_0002521,CL_0002577,UBERON_0002190,UBERON_0016165,-,-
H1-NPC,CL,-,-,CL_0011020,CL_0011020,UBERON_0000922,UBERON_0002369,-,-
H3396_breast_carcinoma,CL,-,CLO_0009258,CL_0002327,CL_0002328,UBERON_0000310,UBERON_0000310,-,-
MCF-10A,CL,CLO_0007599,CLO_0007599,CL_0002327,CL_0002327,UBERON_0000310,UBERON_0000310,-,BTO_0001939
CRL-7250,CL,-,-,CL_0000057,CL_0000553,UBERON_0002384,UBERON_0000178,-,-
CD4+ CD7- cells_CTCL1043,CT,-,-,CL_0000084,CL_0000542,UBERON_0000178,UBERON_0000178,-,-
WPMY-1,CL,CLO_0009628,-,CL_0002622,-,UBERON_0002367,UBERON_0002369,BTO_0003708,BTO_0006481
Esophageal Epithelial Cells donor1,CT,-,-,CL_0002252,CL_0002555,UBERON_0001043,UBERON_0001043,BTO_0006199,BTO_0005651
ps15-u2os-eto,CL,CLO_0009454,CLO_0023691,CL_0001035,CL_0001035,UBERON_0002481,UBERON_0002481,BTO_0001938,-
small_intestine_1,A,-,-,CL_0002254,CL_0002679,UBERON_0002108,UBERON_0001159,BTO_0000651,BTO_0000734
Patient_x750N,-,-,-,-,CL_0000084,-,UBERON_0000178,-,-
T24_1_low,CL,CLO_0009245,CLO_0002182,CL_1001319,CL_1001590,UBERON_0001255,UBERON_0002342,BTO_0001345,BTO_0001602
CD34 Erythroid cells_Don002,CT,-,-,CL_0000764,CL_0000548,UBERON_0002371,UBERON_0002371,BTO_0002731,-
Rectal_Mucosa.Donor_31,A,-,-,CL_0002253,CL_0002253,UBERON_0003346,UBERON_0035848,-,BTO_0005718
MHG,-,-,-,-,CL_0002178,-,UBERON_0000945,-,-
SW-13,CL,CLO_0009209,CLO_000949_2,CL_1001601,CL_0000152,UBERON_0009753,UBERON_0000992,-,BTO_0002944
Adipocyte - subcutaneous donor3,CT,-,-,CL_0002521,CL_0000186,UBERON_0002190,UBERON_0002067,-,-
HPBALL,CL,CLO_0003817,-,CL_0000084,-,UBERON_0000178,UBERON_0000966,BTO_0001952,BTO_0000675
BAE_lung_0,-,-,-,-,CL_0002194,UBERON_0002299,UBERON_0002299,-,BTO_0005904
tamoxifen_EC9,CT,-,-,CL_0002149,CL_0002149,UBERON_0001295,UBERON_0000992,-,-
RCC_7860_Renal_cell_carcinoma,CL,CLO_0001486,CLO_0001936,CL_1000497,CL_1000225,UBERON_0002113,UBERON_0002113,-,BTO_0003246
HUES8 WT,CL,-,-,CL_0002322,CL_0002322,UBERON_0000922,UBERON_0000922,-,-
human_cardiac_fibroblasts-adult_atrial,CT,-,-,CL_0002548,CL_0002494,UBERON_0000948,UBERON_0000082,BTO_0003093,-
B-CPAP,CL,CLO_0001906,-,CL_0002257,CL_0002293,UBERON_0002046,UBERON_0001035,BTO_0004736,-
Matrix_Fibrob_2_A,CT,-,-,CL_0000057,CL_0000057,UBERON_0002384,UBERON_0002384,BTO_0000452,BTO_0000452
Induced-regulatory-T-cells_DMSO,CT,-,-,CL_0000902,CL_0011020,UBERON_0002405,UBERON_0002405,-,-
spinal cord - adult donor10196,A,-,-,CL_0002319,CL_0002319,UBERON_0002240,UBERON_0002020,BTO_0001279,BTO_0000667
esc-h1-3il,CL,CLO_0037281,-,CL_0002322,CL_0002322,UBERON_0000922,UBERON_0000922,BTO_0006080,BTO_0005081
Fetal intestine small,A,-,-,CL_0002254,CL_0002553,UBERON_0002108,UBERON_0000160,BTO_0000651,BTO_0000634
iPS-18 Cells,CL,-,CLO_0037371,CL_0002248,CL_0002248,-,-,-,-
SF9402,CL,-,CLO_0009949,-,CL_0000066,UBERON_0000955,UBERON_0000955,-,BTO_0006474
NKM-1,CL,CLO_0009850,CLO_0037131,CL_0000763,CL_0000084,UBERON_0000178,UBERON_0000178,-,BTO_0006155
IMR-90_senescent,CL,CLO_0006951,CLO_0006960,CL_0002553,CL_0000556,UBERON_0002048,UBERON_0002048,BTO_0001229,BTO_0006358
OPK,CL,-,-,CL_1000497,CL_0000497,UBERON_0002113,UBERON_0002405,-,-
Macrophages_C,CT,-,-,CL_0000235,CL_0000235,UBERON_0000178,UBERON_0000178,BTO_0000801,BTO_0000801
416B,-,-,-,-,CL_0002014,-,UBERON_0001264,-,-
Brain_Germinal_Matrix,A,-,-,CL_0002319,CL_0002256,UBERON_0000955,UBERON_0011663,-,-
Parathyroid_adenoma,CT,-,-,CL_1001593,-,UBERON_0001132,UBERON_0002369,-,BTO_0002478
SK-N-BE_2_-C_resistant_vehicle,CL,CLO_0009053,CLO_0009058,CL_0000031,CL_0000031,UBERON_0001016,UBERON_0000955,BTO_0004782,BTO_0005774
Red blood cells,CT,-,-,CL_0000232,CL_0000037,UBERON_0000178,UBERON_0000178,BTO_0000424,BTO_0000752
GM06170_fetal_skin_fibroblasts,CL,CLO_0023567,CLO_0027161,CL_0002620,CL_0000057,UBERON_0001003,UBERON_0001003,-,-
Pericytes_E,CT,-,-,CL_0000669,CL_0002578,UBERON_0002384,UBERON_0002017,BTO_0002441,BTO_0002375
U2OS_siNC,CL,CLO_0009454,CLO_0003092,CL_0001035,CL_0001035,UBERON_0002481,UBERON_0002481,BTO_0001938,BTO_0001938
GBM29,CT,CLO_0003456,-,CL_0000125,CL_0000125,UBERON_0000955,UBERON_0000955,-,-
Club-F,CT,-,-,CL_0000158,CL_0000547,UBERON_0002048,UBERON_0002048,-,-
H1_Derived_Neuronal_Progenitor_Cultured_Cells,CL,-,-,CL_0011020,CL_0011020,UBERON_0000922,UBERON_0000922,-,-
Hs 132.T,CL,CLO_0003848,-,CL_0000057,-,UBERON_0002384,UBERON_0002481,-,-
leiomyoma cell line:15425,CL,-,-,CL_0000192,CL_0000739,UBERON_0000995,UBERON_0000995,-,BTO_0001886
H9_Null+EZH2,CL,CLO_0003612,CLO_0003601,CL_0000084,CL_0000084,UBERON_0000178,UBERON_0000178,BTO_0001944,BTO_0001144
p7-CLL-patient_CD74,CT,-,-,CL_0000988,CL_0000879,UBERON_0000178,UBERON_0000178,-,-
Im-GCT-3504_G34W-repair_WT_4C7,CT,-,-,-,CL_0001035,UBERON_0002481,UBERON_0002481,-,-
H1-ESC,CL,CLO_0037281,-,CL_0002322,CL_0002322,UBERON_0000922,UBERON_0000922,BTO_0006080,BTO_0001086
RS4_11_DMSO_4h,CL,CLO_0008883,-,CL_0000945,CL_0000945,UBERON_0002371,UBERON_0002371,BTO_0004505,BTO_0005691
Bone Marrow Derived Cultured Mesenchymal Stem Cells,CT,-,-,CL_0002540,CL_0000134,UBERON_0002371,UBERON_0002371,-,BTO_0003298
H69_TGF beta_16h_1,CL,CLO_0008105,CLO_0008129,CL_0000082,CL_0000082,UBERON_0002048,UBERON_0002048,BTO_0003022,BTO_0002543
D54,-,-,CLO_0002594,-,CL_0000117,-,UBERON_0000955,-,BTO_0002617
nucleus accumbens adult pool1,A,-,-,CL_0000540,CL_0000314,UBERON_0001882,UBERON_0002371,BTO_0001862,-
MOLT-4,CL,CLO_0007825,CLO_0008099,CL_0000084,CL_0000084,UBERON_0000178,UBERON_0000178,BTO_0000873,BTO_0000944
CCLP1,CL,-,-,CL_0000068,CL_0002079,UBERON_0002394,UBERON_0000945,BTO_0002933,BTO_0002675
Megakaryo_adrenal,CT,-,-,CL_0000556,CL_0000626,UBERON_0002369,UBERON_0002369,-,-
MM1S,CL,CLO_0037203,CLO_0037138,CL_0000945,CL_0000038,UBERON_0000178,UBERON_0000178,BTO_0003933,BTO_0004368
Chondrocyte - de diff donor1,CT,-,-,CL_0000138,CL_0000016,UBERON_0002418,UBERON_0002418,BTO_0000249,BTO_0000667
1_H1_ESCs_with_99_fibroblsat,CL,CLO_0037281,CLO_0000015,CL_0002322,CL_0002322,UBERON_0000922,UBERON_0000922,BTO_0006080,BTO_0003453
UCLA1-hESCs,CL,-,-,CL_0002322,CL_0002351,UBERON_0000922,UBERON_0001264,-,-
chronic lymphocytic leukemia (T-CLL) cell line:SKW-3,CL,CLO_0009068,CLO_0009224,CL_0000084,CL_0000236,UBERON_0000178,UBERON_0000178,BTO_0006057,BTO_0003648
L826,-,-,-,-,-,-,UBERON_0000955,-,-
HCC1954_Parental,CL,CLO_0003647,CLO_0003649,CL_0002327,CL_0002327,UBERON_0000310,UBERON_0000310,BTO_0005368,BTO_0005984
MCF7_WS8_cells,CL,-,CLO_0007606,CL_0002327,CL_0002327,UBERON_0000310,UBERON_0000310,-,BTO_0000093
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02,CT,-,-,CL_1001606,CL_1001619,UBERON_0001332,UBERON_0006958,BTO_0005481,BTO_0004304
M112,CL,-,-,CL_0001035,-,UBERON_0002481,UBERON_0000955,-,BTO_0006080
NH-A_Astrocytes,CT,-,-,CL_0000127,CL_0000016,UBERON_0001017,UBERON_0000955,BTO_0000099,BTO_0002576
SET2_Adult_acute_megakaryoblastic_leukemia_Homo_Sapiens,CL,-,-,CL_0000553,CL_000 مواجهه-ه، CL_000-جوجه و-سازنده جوجه و-سازنده,UBERON_0002371,UBERON_000-سازنده و پرندگان-سازنده-پرندگان,-,BTO-برد-مؤلف
CD8_EM_healthy,CT,-,-,CL_0000625,CL_0000625,UBERON_0002405,UBERON_0000178,BTO_0000289,-
CD34_bone_marrow_cell-derived_erythroid_progenitors,CT,-,-,CL_0000038,CL_0000542,UBERON_0002371,UBERON_0002371,-,-
prostate_cancer,CT,-,-,CL_0002231,CL_0002231,UBERON_0002367,UBERON_0002367,BTO_0001130,BTO_0002034
OCI_LY7,CL,-,-,CL_0000236,CL_0000236,UBERON_0000178,UBERON_0002371,BTO_0006414,-
acute myeloid leukemia,CT,-,-,CL_0000763,CL_0000763,UBERON_0000178,UBERON_0002371,BTO_0001545,BTO_0001071
GBM03,CT,CLO_0003456,CLO_0003456,CL_0000125,CL_0000125,UBERON_0000955,UBERON_0000955,-,BTO_0006309
hMSC,CT,-,-,CL_0000134,CL_0000134,UBERON_0002371,UBERON_0002371,BTO_0003298,BTO_0004249
fetal-kidney-16w,A,-,-,CL_1000497,CL_1000497,UBERON_0002113,UBERON_0002113,BTO_0000671,-
PBMC_Rep1-CD34,CT,-,-,CL_2000001,CL_0000037,UBERON_0000178,UBERON_0000178,-,BTO_0000721
Th17-IL-10- Day 0,CT,-,-,CL_0000899,CL_0000815,UBERON_0002405,UBERON_0002405,BTO_0005655,BTO_0002096
DND41,CL,CLO_0009834,CLO_0037070,CL_0000084,CL_0000084,UBERON_0000178,UBERON_0000178,-,-
BI_CD4p_CD25-_Il17p_PMAstim_Th17,CT,-,-,CL_0000899,CL_0000084,UBERON_0002405,UBERON_0000178,BTO_0005655,-
MEP,CT,-,-,CL_0000050,CL_0002079,UBERON_0002371,UBERON_0002371,-,-
CD8+ T Cells donor1,CT,-,-,CL_0000625,CL_0000815,UBERON_0002405,UBERON_0002405,BTO_0000289,BTO_0001453
Astrocyte - cerebellum donor1,CT,-,-,CL_0002603,CL_0002573,UBERON_0002037,UBERON_0002037,-,BTO_00053
HEK293A_empty-vector_DMSO_6h,CL,CLO_0001230,CLO_0001230,CL_0002518,CL_0002518,UBERON_0002113,UBERON_0002113,BTO_0000007,BTO_0001234
BLUE1,CL,-,-,CL_0000236,CL_0000084,UBERON_0000178,UBERON_0001264,-,BTO_0002693
ES-I3_Cell_Line,CL,-,CLO_0037179,CL_0002322,CL_0002322,UBERON_0000922,UBERON_0000922,-,-
left ventricle_LV1294,A,-,-,CL_0002494,CL_0006949,UBERON_0002084,UBERON_0002084,BTO_0001629,BTO_0001638
hepatocellular carcinoma cell line: HepG2 ENCODE biol_rep2,CL,CLO_0003704,CLO_0003704,CL_0000182,CL_0000182,UBERON_0002107,UBERON_0002107,BTO_0000599,BTO_0000599
BxPC3_sgNEG,CL,CLO_0002065,CLO_0002085,CL_0000083,CL_0002079,UBERON_0001264,UBERON_0001264,BTO_0001861,BTO_0001572
Fibroblast - Dermal donor4,CT,-,-,CL_0002551,CL_0002548,UBERON_0002067,UBERON_0009451,BTO_0004419,BTO_0001055
H9 Derived Neuron Cultured Cells,CL,-,-,CL_0000540,CL_0000313,UBERON_0001016,UBERON_0001016,-,-
Human Bronchial Epithelial Cell,CT,-,-,CL_0002328,CL_0002328,UBERON_0002185,UBERON_0002185,BTO_0002922,BTO_0005940
CLL1252,CL,-,-,CL_0000542,CL_0000542,UBERON_0000178,UBERON_0000178,-,-
HUES48,CL,-,-,CL_0002322,CL_0002322,UBERON_0000922,UBERON_0000922,-,-
RH4_sgBRG1,CL,-,-,CL_0002598,CL_0001016,UBERON_0004895,UBERON_0004895,BTO_0005381,BTO_0003106
HUES64-derived_endodermal_cells,-,-,-,CL_0000223,CL_0000223,UBERON_0000925,-,-,-
breast_epithelium,A,-,-,CL_0002327,CL_0002327,UBERON_0008367,UBERON_0000310,BTO_0001428,-
Human CD34+ Hematopoietic Stem/Progenitor Cell,CT,-,-,CL_0000037,CL_0000836,UBERON_0002371,UBERON_0002371,BTO_0000725,BTO_0000729
iPS derived pancreatic precursor cells_Lane2,CT,-,-,CL_0011115,CL_0002322,-,UBERON_0001264,-,-
M0-91_acute_myeloid_leukemia,CL,-,-,CL_0000763,CL_0000763,UBERON_0000178,UBERON_0000178,BTO_0005491,-
NHEK-Epidermal Keratinocyte Primary Cells,CT,-,-,CL_0000312,CL_0000312,UBERON_0001003,UBERON_0001003,BTO_0003182,BTO_0000667
KOPT-K1,CL,-,-,CL_0000084,-,UBERON_0000178,UBERON_0002481,BTO_0004964,-
Hindbrain derived neural stem cells_NS19_H3.3K27M,CT,-,-,CL_0000047,CL_0011020,UBERON_0002028,UBERON_0003610,BTO_0002881,-
LHSAR_prostate_epithelial_cells_LACZ,CL,-,-,CL_0002231,CL_0002231,UBERON_0002367,UBERON_0002367,-,-
iPS_derived_pancreatic_precursor_cells,CT,-,-,CL_0011115,-,-,-,-,-
HeLa-B2_TA,CL,-,-,CL_0002535,CL_0002535,UBERON_0000002,UBERON_0000002,-,-
PC-3,CL,CLO_0008395,CLO_0037117,CL_0002231,CL_0002231,UBERON_0002367,UBERON_0002367,BTO_0001061,BTO_0000051
Smooth_muscle_placenta,CT,-,-,CL_0009093,CL_0002578,UBERON_0001987,UBERON_0001987,-,BTO_0004287
Fibroblast - Aortic Adventitial donor3,CT,-,-,CL_0002547,CL_0002384,UBERON_0007240,UBERON_0004686,BTO_0005640,BTO_0004401
Endothelial Cells - Artery donor1,CT,-,-,CL_1000413,CL_0002494,UBERON_0001637,UBERON_0012168,-,BTO_0003320
foreskin_keratinocyte_2,CT,-,-,CL_1001606,CL_1001606,UBERON_0001332,UBERON_0001332,BTO_0005481,BTO_0004730
locus coeruleus - adult donor10196,A,-,-,-,CL_0000027,UBERON_0002148,UBERON_0002276,BTO_0001408,BTO_0001363
visceral adipocytes,CT,-,-,CL_0000136,CL_0000136,UBERON_0035818,UBERON_0000242,-,-
P286_Primary_DLBCL,CT,-,-,CL_0000236,CL_0000236,UBERON_0000178,UBERON_0000178,-,-
HTBE_H3N2_12h,CT,-,-,CL_0002202,CL_0002202,UBERON_0007196,UBERON_0007196,-,-
body_of_pancreas,A,-,-,CL_0000083,-,UBERON_0001150,UBERON_00013701,-,BTO_0001303
MDA-MB-134-VI,CL,CLO_0007631,-,CL_0002327,-,UBERON_0000310,UBERON_0000310,-,-
hESC-1_Embryonic_stem_cells_PRIMED,CL,CLO_0037281,CLO_0037280,CL_0002322,CL_0002322,UBERON_0000922,UBERON_0000922,BTO_0006080,BTO_0006080
UMR-106,-,-,-,-,CL_0001035,-,UBERON_0002481,-,-
K-562,CL,CLO_0007059,CLO_00070512,CL_0000763,CL_0000763,UBERON_0002371,UBERON_0002371,BTO_0000664,BTO_0000664
P493-6,CL,-,-,CL_0000236,CL_0000236,UBERON_0000178,UBERON_0000178,BTO_0003291,-
RPE,CT,-,-,CL_0002586,CL_0002587,UBERON_0000966,UBERON_0000966,BTO_0004910,-
BC3_TPA_4H,CL,CLO_0001891,-,CL_0000236,CL_0000074,UBERON_0000178,UBERON_0002049,BTO_0002722,-
Crypt5,A,-,-,CL_0011108,CL_0002653,UBERON_0013485,UBERON_0001042,-,-
G296S,-,-,-,-,CL_0002319,-,UBERON_0002641,-,-
TC71_WT,CL,CLO_0009879,CLO_0003172,CL_0001035,CL_0000062,UBERON_0002481,UBERON_0001629,BTO_0002604,BTO_0005791
NHDF-Ad_Adult_Dermal_Fibroblasts,CT,-,-,CL_0002620,CL_0002620,UBERON_0002067,UBERON_0002070,BTO_0004419,BTO_0002178
Brain Anterior Caudate,A,-,-,CL_0002319,CL_0002319,UBERON_0001873,UBERON_0000178,BTO_0000211,BTO_0000672
SW403,CL,CLO_0009215,CLO_0013705,CL_0011108,CL_1001575,UBERON_0001155,UBERON_0001155,BTO_0000033,BTO_0001245
GM10266_male_B-cells,CL,CLO_0029187,CLO_0029942,CL_0000236,CL_0000236,UBERON_0000178,UBERON_0000178,-,-
WA01,CL,-,CLO_0037281,CL_0002322,CL_0002322,UBERON_0000922,UBERON_0000922,BTO_0006060,-
NKC,CT,-,-,CL_0000623,CL_0000623,UBERON_0002405,UBERON_0002405,BTO_0000914,-
small-cell gastrointestinal carcinoma cell line:ECC4,CL,CLO_0051398,CLO_0051147,CL_0002253,CL_0010003,UBERON_0001052,UBERON_0001155,-,-
GM19239_male_B-cells_lymphoblastoid_cell_line,CL,CLO_0027144,CLO_0026285,CL_0000236,CL_0000236,UBERON_0000178,UBERON_0000178,-,-
MDA-MB-361,CL,CLO_0007636,CLO_0003643,CL_0002327,CL_0002327,UBERON_0000310,UBERON_0000310,BTO_0001569,BTO_0001908
T-cell,CT,-,-,CL_0000084,CL_0000084,UBERON_0000178,UBERON_0000178,BTO_0000782,BTO_0000781
Stromal_heart_3,CT,-,-,CL_0000499,CL_0000499,UBERON_0000948,UBERON_0000948,-,-
Lens Epithelial Cells donor1,CT,-,-,CL_0002224,CL_0000642,UBERON_0001803,UBERON_0001856,-,BTO_0000667
cartilage,A,-,-,CL_0000138,CL_0000136,UBERON_0002418,UBERON_0002204,BTO_0000206,BTO_0000371
MCF7L-P,CL,-,-,CL_0002327,CL_0002327,UBERON_0000310,UBERON_0000310,-,-
pancreas 30y,A,-,-,-,CL_0000083,UBERON_0001264,UBERON_0001264,BTO_0000988,BTO_0000679
hNPCs_K755R/+,CT,-,-,CL_0000138,CL_0000048,UBERON_0002242,UBERON_0001016,BTO_0005498,-
HFL-1,CL,CLO_0003733,CLO_0003481,CL_0002553,CL_0000082,UBERON_0002048,UBERON_0002048,BTO_0002582,BTO_0005887
Fetal_spinal_cord,A,-,-,-,CL_0002319,UBERON_0002240,UBERON_0000023,BTO_0001279,BTO_0001397
leiomyoblastoma cell line:G-402,CL,CLO_0003435,CLO_0002902,CL_1000497,CL_0000307,UBERON_0002113,UBERON_0002368,BTO_0000678,BTO_0002854
CD36+,CT,-,-,CL_0000038,CL_0002138,UBERON_0002371,UBERON_0002371,-,-
CD4+CD25-CD45RA+ naive conventional T cells donor1,CT,-,-,CL_0000898,CL_0000898,UBERON_0002370,UBERON_0002370,-,-
Horizontal_Amacrine_eye,CT,-,-,CL_0000561,CL_0000135,UBERON_0000966,UBERON_0000955,BTO_0004044,-
immature langerhans cells donor1,CT,-,-,CL_0000453,CL_0000623,UBERON_0002405,UBERON_0001003,BTO_0000705,BTO_0000739
GM18508,CL,CLO_0024919,CLO_0024203,CL_0000236,CL_0000236,UBERON_0000178,UBERON_0000178,-,-
Hep-3B2-1-7,CL,CLO_0003703,-,CL_0000182,CL_0000183,UBERON_0002107,UBERON_0002107,-,-
CD34 Erythroid cells_Don003,CT,-,-,CL_0000764,CL_0000545,UBERON_0002371,UBERON_0002371,BTO_0002731,-
left ventricle_DCM_LV1300,A,-,-,CL_0002494,CL_0002494,UBERON_0002084,UBERON_0002084,BTO_0001629,BTO_0001629
C666-1,CL,-,CLO_0027651,-,CL_0000031,UBERON_0001728,UBERON_0000002,BTO_0004805,-
cDC_healthy,CT,-,-,CL_0000451,CL_2017099,UBERON_0002405,UBERON_0002405,BTO_0002042,BTO_0001497
pleural-effusion,A,-,-,-,-,UBERON_0000175,UBERON_0002204,BTO_0003080,BTO_0001464
Fetal_intestine,A,-,-,CL_0002563,CL_0002563,UBERON_0000160,UBERON_0001054,BTO_0000648,BTO_0000651
esophagus-muscularis-mucosa,A,-,-,CL_0002599,CL_0002563,UBERON_0004648,UBERON_0001384,-,-
Brain,A,-,-,CL_0002319,CL_0002319,UBERON_0000955,UBERON_0000955,BTO_0000142,-
Day6 Plasmablast CD23- memory B cell_G9A-Inhibited,CT,-,-,CL_0000980,CL_0000906,UBERON_0002405,UBERON_0000178,-,BTO_0002076
SKNDZ,CL,CLO_0009054,CLO_0009936,CL_0000031,CL_0000035,UBERON_0000955,UBERON_0000955,BTO_0004217,-
MDA-MB-231p27CK-DD_breast_cancer_cells_phosphimimetic_p27_cell_line,CL,CLO_0007634,CLO_0007634,CL_0002327,CL_0002327,UBERON_0000310,UBERON_0000310,BTO_0000815,BTO_0000815
Fibroblast cells,CT,-,-,CL_0000057,CL_0000057,UBERON_0002384,UBERON_0002384,BTO_0000452,BTO_0000452
mesenchymal precursor cell - bone marrow donor3,CT,-,-,CL_0000134,CL_0000134,UBERON_0002371,UBERON_0002371,BTO_0003298,BTO_0001254
Matrix_Fibrob_1_B,CT,-,-,CL_0000057,CL_0000057,UBERON_0002384,UBERON_0002384,BTO_0000452,BTO_0001453
Undifferentiated Pleomorphic Sarcoma,CT,-,-,-,CL_0000137,UBERON_0002384,UBERON_0005090,BTO_0003646,BTO_0002139
Fetal_small_intestine,A,-,-,CL_0002254,CL_0000031,UBERON_0002108,UBERON_0002107,BTO_0000651,BTO_0000658
EPC_VB,CT,-,-,CL_0002619,CL_0000038,UBERON_0002371,UBERON_0002384,BTO_0004093,BTO_0004733
UMUC1_sonic_pSIN-puro_EV,CT,-,CLO_0037076,CL_1001319,CL_1001319,UBERON_0001255,UBERON_0001255,BTO_0006457,BTO_0005709
HEK,CL,-,CLO_0030027,CL_1000497,CL_0002518,UBERON_0002113,UBERON_0002113,BTO_0002733,BTO_0001321
TC32,CL,-,-,-,CL_0000084,UBERON_0002204,UBERON_0000178,BTO_0004227,-
CD4+ ab T,CT,-,-,CL_0000624,CL_0000624,UBERON_0002405,UBERON_0000178,-,BTO_0000630
GM20000_B-cells,CL,CLO_0028368,-,CL_0000236,CL_0000236,UBERON_0000178,UBERON_0000178,-,-
ASC,CT,-,-,CL_0000136,CL_0000048,UBERON_0001013,UBERON_0000178,BTO_0000443,BTO_0004006
acute myeloid leukemia (FAB M2) cell line:NKM-1,CL,CLO_0009850,CLO_0007876,CL_0000763,CL_0000764,UBERON_0000178,UBERON_0000178,-,-
A549_dexamethasone_8h,CL,CLO_0001601,CLO_0001601,CL_0000082,CL_0000082,UBERON_0002048,UBERON_0002048,BTO_0000018,BTO_0000018
Fetal Muscle Trunk,A,-,-,CL_0000187,CL_0000187,UBERON_0001774,UBERON_0011149,-,-
MSC_VB,CT,-,-,CL_0000134,CL_0000134,UBERON_0000178,UBERON_0002384,BTO_0003298,-
tamoxifen_EC11,CT,-,-,CL_0002149,CL_0002149,UBERON_0001295,UBERON_0001295,-,-
SET-2_WT_GSK-LSD1,CL,-,-,CL_0000553,CL_0000945,UBERON_0002371,UBERON_0000178,-,-
hNPCs_R1159Q/+,CT,-,-,CL_0000138,CL_0000048,UBERON_0002242,UBERON_0001016,BTO_0005498,BTO_0005151
adrenal cortex adenocarcinoma cell line:SW-13,CL,CLO_0009209,CLO_0009845,CL_1001601,CL_0000038,UBERON_0009753,UBERON_0002384,-,BTO_0003917
KYSE-70,CL,CLO_0007137,CLO_0007362,CL_0000076,CL_0000076,UBERON_0001043,UBERON_0001043,-,-
NCI-H441,CL,CLO_0008087,CLO_0008114,CL_0000158,CL_0000082,UBERON_0002048,UBERON_0002048,BTO_0001910,BTO_0004508
UCSD_Aorta,A,-,-,-,-,UBERON_0000947,UBERON_0000947,BTO_0000135,BTO_0000552
Ciliated_cells_D,CT,-,-,CL_0000064,CL_0000158,UBERON_0002048,UBERON_0000955,-,-
BEAS-2B,CL,-,-,CL_0002328,-,UBERON_0002185,-,-,-
EX_cerebrum_3,CT,-,-,CL_0000540,CL_0002319,UBERON_0000955,UBERON_0000955,-,-
Corneal Epithelial Cells donor1,CT,-,-,CL_0000575,CL_0000711,UBERON_0000964,UBERON_0001832,BTO_0004298,-
Lateral temporal lobe_15T_Young,A,-,-,CL_0002319,CL_0002319,UBERON_0001871,UBERON_0001873,BTO_0001355,BTO_0001368
Stomach_Mucosa,A,-,-,CL_0002180,CL_0002257,UBERON_0001199,UBERON_0001255,-,-
SNF02.2_PRC2 WT,CL,-,-,CL_0002573,-,UBERON_0000010,-,-,-
TTC1240_SMARCB1_delCC,CL,-,-,CL_1000497,CL_0011108,UBERON_0002113,UBERON_0002686,-,-
Stromal_lung_5,CT,-,-,CL_0000499,CL_0000499,UBERON_0002048,UBERON_0002048,-,-
P493,CL,-,-,CL_0000236,CL_0000236,UBERON_0000178,UBERON_0000178,BTO_0003291,-
Primary T CD8+ memory cells from peripheral blood,CT,-,-,CL_0000909,CL_0000900,UBERON_0000178,UBERON_0000178,-,-
226LDM,CL,-,-,CL_0002326,CL_0009241,UBERON_0000310,UBERON_0000955,-,-
NK_cells_F,CT,-,-,CL_0000623,CL_0000623,UBERON_0002405,UBERON_0002405,BTO_0000914,BTO_0000907
HCT116_IFN-beta_1h,CL,CLO_0003665,CLO_0003665,CL_0011108,CL_0011108,UBERON_0001155,UBERON_0001155,BTO_0001109,BTO_0001109
H54,CL,-,-,CL_0000125,CL_0002484,UBERON_0000955,UBERON_0002405,-,-
aorta adult pool1,A,-,-,-,CL_0002178,UBERON_0000947,UBERON_0000947,BTO_0000135,BTO_0000155
CD4+ cells_CTCL1145,CT,-,-,CL_0000492,CL_0000492,UBERON_0002405,UBERON_0002405,BTO_0002417,BTO_0001959
Monocytes-CD14+_RO01746,CT,-,-,CL_0001054,CL_0000576,UBERON_0000178,UBERON_0000178,-,BTO_0000876
Stromal_lung_1,CT,-,-,CL_0000499,CL_0000499,UBERON_0002048,UBERON_0002048,-,-
David_TC71,CL,CLO_0009879,CLO_0013469,CL_0001035,CL_0000236,UBERON_0002481,UBERON_0000178,BTO_0002604,-
