Label,Type,CLO_C,CLO_M,CL_C,CL_M,UBERON_C,UBERON_M,BTO_C,BTO_M
CD14+ monocytes - treated with B-glucan donor1,CT,-,CLO_0000012,CL_0001054,CL_0000234,UBERON_0000178,UBERON_0002324,BTO_0000876,BTO_0000255
CD4+_CD25-_Th_Primary_Cells,CT,-,CLO_0000001,CL_0000492,CL_0000234,UBERON_0002405,UBERON_0001003,BTO_0001678,BTO_0000456
fibroblast_384,CT,-,CLO_0000065,CL_0000057,CL_0000122,UBERON_0002384,UBERON:0002047,BTO_0000452,BTO:0004419
meningioma_4,CT,-,CLO_0000052,CL_4023097,CL_0000001,UBERON_0003548,UBERON:0002040,BTO_0001756,BTO:0000075
NCI-H1299_wtSMARCA4_Dox,CL,CLO_0007986,-,CL_0000082,CL:0000001,UBERON_0002048,UBERON:0002104,BTO_0002552,obo:BTO_0001262
HAEC,CT,-,CLO_0000202,CL_0002544,CL_0007000,UBERON_0004851,UBERON_0001000,BTO_0004602,BTO_0000001
CRC_7A,CL,-,CLO_0004219,CL_0011108,CL_0000001,UBERON_0001155,UBERON:0000017,-,BTO_0000056
SMS-KCN,CL,-,CLO_0000012,CL_0000031,CL_0000010,UBERON_0001016,UBERON:0000015,BTO_0003548,BTO:0006197
LCLGM10861,CL,CLO_0024094,CLO_0000178,CL_0000236,CL:0000000,UBERON_0000178,UBERON:0002104,-,BTO:0004910
FL CD34+CD38-/lowCD90+ HSPC,CT,-,CLO_0000020,CL_0000837,CL_0000001,UBERON_0002371,UBERON_0001017,-,BTO_0000038
KYSE180,CL,CLO_0007130,obo:CLO_0000178,CL_0000076,CL_0000001,UBERON_0001043,UBERON_0000017,-,obo:BTO_0001614
U87_FBS,CL,CLO_0009464,CLO_0000050,CL_0000127,CL_0000001,UBERON_0000955,UBERON_0000012,BTO_0002036,obo:BTO_0005265
HCC1599,CL,CLO_0003641,CLO_0000001,CL_0002327,CL_0000001,UBERON_0000310,UBERON:0001002,-,BTO:0003323
Adipose_Nuclei,CT,-,CLO_0000057,CL_0000136,CL_0000123,UBERON_0001013,UBERON_0001010,-,BTO:0000180
Treg2_t-infiltrating,CT,-,CLO_0000001,CL_0000815,CL:0000002,UBERON_0002405,UBERON_0001010,BTO_0004520,BTO_0002424
SU-DHL-2,CL,-,CLO_0000001,CL_0000236,CL_0000001,UBERON_0000178,UBERON_0000000,BTO_0006463,BTO:0005019
icn12,CT,-,CLO_0000001,CL_0000817,CL_0000132,UBERON_0002371,UBERON_0000955,-,BTO:0005040
K562_native,CL,CLO_0007059,CLO_0000057,CL_0000763,CL_0000001,UBERON_0002371,UBERON:0000023,BTO_0000664,BTO:0006058
mdamb175vii,CL,CLO_0007633,CLO_0000001,CL_0002327,CL_0000001,UBERON_0000310,UBERON_0001000,BTO_0003471,obo:BTO_0001615
SU-DHL-6_diffuse_large_B-cell_lymphoma,CL,CLO_0037063,CLO_0000203,CL_0000236,CL:0000002,UBERON_0000178,UBERON_0002105,-,BTO:0000252
iPS-18axian,CL,CLO_0037308,CLO_0000045,CL_0002248,CL:0000001,-,UBERON_0001001,-,BTO_0001487
HCC1954,CL,CLO_0003647,CLO_0000012,CL_0002327,CL_0000012,UBERON_0000310,-,BTO_0005368,BTO:0005368
HPV+ HNSCC_SCC-090,CT,-,CLO_0009315,CL_0000076,CL:0000001,UBERON_0012180,UBERON:0001000,-,BTO:0000001
Unknown.6_eye,A,-,CLO_0000012,-,CL_0000123,UBERON_0000970,UBERON_0002034,BTO_0000439,BTO_0000083
MOLT4_2,CL,CLO_0007825,CLO_0000001,CL_0000084,CL_0000002,UBERON_0000178,UBERON_0000010,BTO_0000873,BTO:0005104
RPE1-interphase,CT,-,CLO_0000012,CL_0002586,CL_0000001,UBERON_0000966,UBERON_0005727,BTO_0004910,BTO:0000001
SKNMC,CL,CLO_0009058,CLO_0000001,CL_0000031,CL_0000001,UBERON_0000955,UBERON_0001000,BTO_0002914,BTO_0000001
WIL2-NS,CL,CLO_0009604,CLO_0000000,CL_0000945,CL:0000001,UBERON_0002106,UBERON_0000010,-,obo:BTO_0003692
H7-hESC,CL,-,CLO_0000012,CL_0002322,CL:0000001,UBERON_0000922,UBERON:0001017,-,BTO_0000721
Club_D,CT,-,CLO_0004213,CL_0000158,CL_0000001,UBERON_0002048,UBERON:0007015,-,BTO:0001815
MCF7_Invasive_ductal_breast_carcinoma_TAMR_E2_TAM,CL,CLO_0007606,CLO_0000119,CL_0002327,CL_0000120,UBERON_0000310,UBERON_0002040,BTO_0000093,BTO:0000418
SKH1_chronic_myelogenous_leukemia_BCR-ABL1_positive,CL,-,CLO_0000032,CL_0000763,CL_0000001,UBERON_0000178,UBERON:0001010,-,BTO_0000345
CD14+ monocytes - treated with Candida donor2,CT,-,CLO_0030686,CL_0001054,CL_0000234,UBERON_0000178,UBERON_0005384,BTO_0000876,BTO_0000248
H1 BMP4 Derived Mesendoderm Cultured Cells,CL,-,CLO_0000072,CL_0002321,CL_0000076,UBERON_0000922,UBERON_0001000,BTO_0003953,BTO_0000305
thalamus adult donor10252,A,-,CLO_0000056,CL_0002319,CL:0000120,UBERON_001022,UBERON_0001950,BTO_0001365,BTO:0003926
U2OS_osteosarcoma_HEAT_20,CL,CLO_0009454,CLO_0000012,CL_0001035,CL_0000001,UBERON_0002481,UBERON_0002392,BTO_0001938,BTO_0000498
BE2C_2,CL,-,CLO_0000022,CL_0000031,CL_0000002,UBERON_0000955,UBERON:0003172,BTO_0004782,BTO_0000020
Brain_Cingulate_Gyrus,A,-,CLO_0000027,CL_0002319,CL:0000057,UBERON_0002967,UBERON_0002049,BTO_0003976,BTO_0000365
WS3TF,CL,-,CLO_0000001,CL_0002327,CL_0000001,UBERON_0000310,UBERON_0000018,-,BTO:0000001
Dendritic Cells - monocyte immature derived donor1 tech_rep2,CT,-,CLO_0000064,CL_0000451,CL_0000234,UBERON_0002405,UBERON_0002396,BTO_0002042,BTO:0000351
glioblastoma cell line:T98G,CL,CLO_0009258,CLO_0037275,CL_0000057,CL_0000001,UBERON_0000955,UBERON_0002045,BTO_0001583,BTO:0000412
GBM22,CT,CLO_0003456,CLO_0000123,CL_0000125,CL:0000001,UBERON_0000955,UBERON:0001010,-,BTO:0006177
tamoxifen_EC1,CT,-,CLO_0000178,CL_0002149,CL_0000001,UBERON_0001295,UBERON_0001000,-,BTO:0001428
HGRT,CL,CLO_0050118,CLO_0029926,CL_0002248,CL_0000012,UBERON_0002358,UBERON_0001000,-,BTO_0000123
FB0167P_progeria_fibroblasts,-,-,CLO_0000001,CL_0000057,CL:0000120,UBERON_0002384,UBERON:0006372,-,BTO:0001622
mesothelioma cell line:ACC-MESO-4,CL,CLO_0050083,CLO_0000001,CL_0002078,CL_0000012,UBERON_0000977,UBERON_0002045,-,BTO:0000422
Ciliated_cells_A,CT,-,CLO_0000001,CL_0000064,CL:0000187,UBERON_0002048,UBERON_0002105,-,BTO_0000123
Lu99B,CL,CLO_0050042,CLO_0000012,-,CL_0000001,UBERON_0002048,UBERON_0001234,-,BTO:0006141
HT1080_DOX5d,CL,CLO_0004276,CLO_0000001,CL_0000066,CL:0000001,UBERON_0002384,UBERON:0001000,BTO_0001282,BTO:0003460
chorionic membrane cells donor3,CT,-,CLO_0000001,-,CL_0000012,UBERON_0003124,UBERON_0001018,-,BTO:0000012
MCF10A-YAP5SA_ctrl,CL,CLO_0007599,CLO_0000001,CL_0002327,CL_0000066,UBERON_0000310,UBERON:0002102,BTO_0001939,BTO:0001939
H9-derived_neuroectoderm_cells,CT,-,CLO_0000001,CL_0002319,CL_0000005,-,UBERON_0009385,-,BTO:0000123
KARPAS-422_DMSO_8d,CL,CLO_0007066,obo:CLO_0000178,CL_0000236,CL:0000001,UBERON_0000178,UBERON:0001000,BTO_0004981,obo:BTO_0004850
T_cell_D,CT,-,CLO_0030714,CL_0000084,CL:0000002,UBERON_0000178,UBERON:0006122,BTO_0000782,BTO_0000175
G401_Dox,CL,CLO_0003434,CLO_0000042,CL_0002518,CL:0000001,UBERON_0002113,UBERON_0001000,BTO_0002586,BTO:0005805
appendix adult,A,-,CLO_0000075,CL_1000405,CL_0000066,UBERON_0001154,UBERON_0002042,BTO_0000084,BTO_0000037
HUES64 derived CD56+ mesoderm,CT,-,CLO_0000012,CL_0000222,CL_0000003,UBERON_0000926,UBERON:0006108,-,BTO:0000001
MPAL4_T1_3,CT,-,CLO_0000344,CL_0000988,CL:0000001,UBERON_0000178,UBERON:0001000,-,-
A498,CL,-,CLO_0000012,CL_1000497,CL:0000123,UBERON_0002113,UBERON:0000000,-,BTO:0002549
SET-2_WT_DMSO,CL,-,CLO_0000012,CL_0000553,CL_0000001,UBERON_0002371,UBERON:0000468,-,obo:BTO_0004883
VACO_400,CL,-,CLO_0000178,CL_0011108,CL_0000000,UBERON_0001155,obo:UBERON_0014679,BTO_0004764,obo:BTO_0001614
TT1TKB,CL,CLO_0051401,CLO_0030974,CL_0002253,CL:0000001,UBERON_0001052,UBERON:0001000,-,BTO:0003347
SUIT2_TP63dN,CL,CLO_0037114,CLO_0000179,CL_1001433,CL_0000001,UBERON_0000017,UBERON_0001003,BTO_0003493,BTO:0001063
CD4_M_1_healthy,CT,-,CLO_0000075,CL_0000492,CL_0000123,UBERON_0002405,UBERON_0001000,BTO_0001678,BTO:0000123
mesenchymal-stem-cell,CT,-,CLO_0000046,CL_0000134,CL:0000125,UBERON_0003104,UBERON_0006123,BTO_0003298,BTO:0000123
MDA-MB-157_triple_negative_breast_carcinoma,CL,CLO_0007632,CLO_0000035,CL_0002327,CL_0000001,UBERON_0000310,UBERON:0001003,BTO_0006218,BTO:0000422
ES-derived progenitors_DE FOXA2 -/-,CT,-,CLO_0000001,CL_0011026,CL_0000001,-,UBERON_0006120,-,BTO:0000167
HO-1-u-1,CL,CLO_0051384,CLO_0030710,CL_0000076,CL_0000001,UBERON_0012102,UBERON:0000015,BTO_0005948,BTO_0000919
Lateral temporal lobe_17T_Young,A,-,CLO_0000024,CL_0002319,CL_0000010,UBERON_0001871,UBERON_0002040,BTO_0001355,BTO_0000190
LNCaP_prostate_carcinoma_CSFCS,CL,CLO_0007365,CLO_0000001,CL_0002231,CL_0000001,UBERON_0002367,UBERON_0002048,BTO_0001321,BTO:0000016
NCI-H69,CL,CLO_0008105,CLO_0000042,CL_0000082,CL_0000010,UBERON_0002048,-,BTO_0003022,BTO:0000001
Mast cell donor2,CT,-,CLO_0007000,CL_0000097,CL_0000123,UBERON_0002405,UBERON_0002049,BTO_0000830,BTO:0000015
Adipocyte - perirenal donor1,CT,-,CLO_0000012,CL_0002616,CL_0000043,UBERON_0005406,UBERON_0001001,-,BTO_0006373
Primary natural killer cells (from PB),CT,-,-,CL_0000623,CL_0000005,UBERON_0000178,UBERON_0007258,BTO_0000914,BTO:0000175
keratinocytes stem cell,-,-,CLO_0000052,-,CL_0000001,-,UBERON_0000012,-,BTO:0000123
AG04450,CL,-,CLO_0000001,CL_0002553,CL_0000000,UBERON_0002048,UBERON_0001000,-,BTO_0006568
CD4+ cells_CTCL1181,CT,-,CLO_0000001,CL_0000492,CL:0000239,UBERON_0002405,UBERON_0002048,BTO_0002417,BTO_0000253
GC-1 SPG,-,-,-,-,CL_0000001,-,UBERON:0000010,-,BTO_0000140
A673 STAG2 null,CL,CLO_0001605,CLO_0000123,CL_0000187,CL:0000001,UBERON_0005090,UBERON_0001000,BTO_0003768,BTO:0001234
HL60,CL,CLO_0003775,CLO_0051091,CL_0000763,CL_0000001,UBERON_0000178,UBERON:0000000,BTO_0000738,BTO_0000123
ES derived primitive cardiomyocite_day15,CT,-,CLO_0000035,CL_0000513,CL:0000125,UBERON_0000948,UBERON_0006120,BTO_0003324,BTO:0000335
CD8-positive-alpha-beta-T-cell,CT,-,CLO_0000025,CL_0000625,CL_0000234,UBERON_0002405,UBERON_0001000,BTO_0000289,BTO:0000123
AG10803,CL,CLO_0021511,CLO_0000001,CL_0002620,CL_0000001,UBERON_0003684,UBERON_0001000,-,obo:BTO_0001614
xeroderma pigentosum b cell line:XPL 17,CL,CLO_0051020,CLO_0000001,CL_0000542,CL_0000135,UBERON_0000178,UBERON_0002049,-,BTO:0000135
Vascular_endothelial_heart,CT,-,CLO_0000123,CL_0010008,CL_0000123,UBERON_0000948,UBERON_0005117,-,BTO:0001853
HUAEC_WT,CT,-,CLO_0000001,CL_2000052,CL_0000001,UBERON_0007778,UBERON:0001004,BTO_0004295,BTO:0005109
Astro_Oligodendro_cerebrum_4,CT,-,obo:CLO_0000178,CL_0000125,CL:0000721,UBERON_0000955,UBERON:0002040,-,BTO:0004415
colon adult donor1,A,-,CLO_0000012,CL_0011108,CL_0000067,UBERON_0001155,UBERON_0002040,BTO_0000269,BTO:0001709
hFOB_undifferentiated,CL,CLO_0003737,CLO_0000001,CL_0000062,CL:0000001,UBERON_0002481,UBERON:0000001,BTO_0005224,obo:BTO_0001926
small intestine_2,A,-,CLO_0000031,CL_0002254,CL_0000122,UBERON_0002108,UBERON_0002048,BTO_0000651,BTO:0000037
Left_Ventricle_adult,A,-,CLO_0000012,CL_0002494,CL_0000122,UBERON_0002084,UBERON_0002039,BTO_0001629,BTO_0000034
GH3,-,-,CLO_0000001,-,CL_0000003,-,UBERON_0000000,-,BTO_0001234
tamoxifen_EC7,CT,-,CLO_0000057,CL_0002149,CL_0000001,UBERON_0001295,UBERON:0010012,-,BTO:0001428
meningioma_6,CT,-,CLO_0000001,CL_4023097,CL_0000130,UBERON_0003548,UBERON_0002100,BTO_0001756,BTO:0000185
RWPE1 Schlap1 rep1,CL,CLO_0008905,CLO_0000000,CL_0002231,CL_0000001,UBERON_0002367,UBERON_0002104,BTO_0003709,BTO:0001605
WA01_H1_human_embryonic_stem_cells_MESEN_STEM,CL,-,CLO_0000025,CL_0002322,CL_0000001,UBERON_0000922,UBERON_0001003,BTO_0006060,BTO_0000364
UACC62,CL,-,CLO_000062,CL_2000000,obo:CL_2000046,UBERON_0001003,-,BTO_0004152,BTO_0001487
Artery_Coronary,A,-,CLO_0000023,-,CL_0000235,UBERON_0001621,UBERON_0002040,BTO_0000290,BTO:0000290
TTC1240_SMARCB1_K364del,CL,-,CLO_0000001,CL_1000497,CL_0000001,UBERON_0002113,UBERON:0001000,-,obo:BTO_0004850
MCF7_CPI-455,CL,CLO_0007606,CLO_0000025,CL_0002327,CL_0000066,UBERON_0000310,UBERON:0002108,BTO_0000093,BTO:0000001
teratocarcinoma cell line:NCC-IT-A3,CL,CLO_0037149,CLO_0000012,CL_0000015,CL_0000066,UBERON_0000473,UBERON_0000010,-,BTO:0002005
pancreas,A,-,CLO_0000051,-,CL_0000182,UBERON_0001264,UBERON_0002100,BTO_0000988,BTO:0000174
Skin Fibroblast_Nutlin3A,CT,-,CLO_0000001,CL_0002620,CL_0000249,UBERON_0002067,UBERON_0002102,BTO_0001255,BTO:0000123
naive B (VB),CT,-,-,CL_0000788,-,UBERON_0000178,-,-,BTO_0001260
AML11,CT,-,obo:CLO_0037192,CL_0000763,CL:0000001,UBERON_0000178,UBERON:0002100,-,BTO_0000123
VCaP_prostate_carcinoma_R1881_4H,CL,CLO_0037117,CLO_0000056,CL_0002231,CL:0000066,UBERON_0002367,UBERON:0009847,BTO_0003215,BTO:0000123
Circle of Willis_54y,A,-,CLO_0000001,-,CL_0000001,UBERON_0003709,UBERON_0002044,-,BTO:0000333
TE 354.T,CL,CLO_0009299,CLO_0000012,CL_0002187,CL:35452,UBERON_0001003,UBERON:35420,-,BTO_0000000
panc1,CL,CLO_0008381,CLO_0000001,CL_0000169,CL_0000001,UBERON_0001264,UBERON_0000015,BTO_0000304,BTO:0004278
EP156T,CL,-,CLO_0000001,CL_0002231,CL:0000001,UBERON_0002367,UBERON:0000018,-,BTO:0006195
HME1,CL,CLO_0004291,CLO_0000001,CL_0002327,CL_0000001,UBERON_0000310,UBERON_0000013,-,BTO:0000842
ME-1_acute_myeloid_leukemia_,CL,CLO_0009847,-,CL_0000763,CL_0000120,UBERON_0000178,-,-,BTO:0000012
left ventricle_LV1200,A,-,CLO_0000025,CL_0002494,CL:0000127,UBERON_0002084,UBERON:0002049,BTO_0001629,BTO:0000001
H9_ESC,CL,CLO_0003612,CLO_0000001,CL_0000084,CL_0000001,UBERON_0000178,UBERON:0007032,BTO_0001944,obo:BTO_0001494
normal_epidermal_keratinocytes,CT,-,CLO_0000067,CL_0000312,CL_0000123,UBERON_0001003,UBERON_0002034,BTO_0000667,BTO:0000054
Endothelial Cells - Vein donor1,CT,-,CLO_0000054,CL_0002543,CL:0000122,UBERON_0001638,UBERON_0001000,-,BTO:0000326
left ventricle_DCM_LV1033,A,-,CLO_0000063,CL_0002494,CL:0000150,UBERON_0002084,UBERON_0001975,BTO_0001629,BTO:0005046
Tet21N_neuroblastoma,CL,-,CLO_0000054,CL_0000031,CL_0000001,UBERON_0001016,UBERON_0002102,BTO_0004654,BTO_0000079
transverse colon_54y,A,-,CLO_0000012,-,CL_0000120,UBERON_0001157,UBERON_0002048,BTO_0000272,BTO:0000294
HSPC-derived late erythroid precursors,CT,-,CLO_0000024,CL_0000038,CL_0000230,UBERON_0002371,UBERON:0004760,BTO_0004911,BTO:0000320
LSEC,CT,-,CLO_0000001,CL_1000398,CL_0000001,UBERON_0002107,UBERON:0000310,-,BTO:0005046
GM12870_male_B-cells,CL,CLO_0022829,CLO_0000001,CL_0000236,CL:0000003,UBERON_0000178,UBERON_0000038,-,BTO:0000234
SKNO-1,CL,-,CLO_0000000,CL_0000763,CL_0000001,UBERON_0000178,UBERON:0000011,-,BTO_0001958
melanoma,CT,-,CLO_0000027,CL_0000148,CL_0000117,UBERON_0001003,UBERON_0002046,BTO_0000848,BTO:0000357
HUVEC-C_HUVEC_umbilical_vein_endothelial_cells_HYPOX,CL,CLO_0004307,CLO_0000001,CL_0002618,CL_0000620,UBERON_0002331,UBERON_0002046,BTO_0001949,BTO:0000058
RMG-I,CL,CLO_0037103,CLO_0000012,-,CL:0000001,UBERON_0000992,UBERON_0002103,BTO_0004930,obo:BTO_0002144
CD4p CD25- CD45RAp Naive,CT,-,CLO_0000000,CL_0000898,CL:0000017,UBERON_0002370,UBERON:0000018,-,BTO:0001234
forebrain,A,-,CLO_0000001,CL_0002319,CL_0000120,UBERON_0001890,UBERON_0000955,BTO_0000478,BTO:0000123
RWPE1_prostate_epithelial_cells,CL,CLO_0008905,CLO_0000057,CL_0002231,CL:0000180,UBERON_0002367,UBERON_0002364,BTO_0003709,BTO:0000379
KYSE180_1,CL,CLO_0007130,CLO_0000001,CL_0000076,CL_0000001,UBERON_0001043,UBERON_0000013,-,obo:BTO_0002871
sacrococcigeal teratoma cell line:HTST,CL,CLO_0050139,CLO_0000030,CL_0000586,CL_0000001,UBERON_0001350,UBERON_0003125,-,BTO:0000001
ID00016,CL,CLO_0029230,CLO_000016,CL_0000542,CL_0000001,UBERON_0000178,UBERON_0000469,-,obo:BTO_0001368
Trabecular Meshwork Cells donor1,CT,-,CLO_0000055,CL_0002367,CL_0000115,UBERON_0005969,UBERON_0002109,-,BTO:0000345
PDAC_SHCTR,CT,-,CLO_0015930,CL_0000083,CL_0000123,UBERON_0001264,UBERON_0001000,BTO_0003081,BTO:0004616
LNCaP_prostate_carcinoma_PHFRPMIFCS,CL,CLO_0007365,CLO_0000001,CL_0002231,CL_0000120,UBERON_0002367,UBERON_0002047,BTO_0001321,BTO:0000255
Fetal adrenal gland,A,-,CLO_0000023,CL_0000150,CL_0000062,UBERON_0002369,UBERON_0002041,BTO_0000047,BTO:0000273
primary-B-cell,CT,-,CLO_0000004,CL_0000236,CL:0000234,UBERON_0000178,UBERON_0000064,BTO_0000776,BTO:0000359
81-3,CL,CLO_0001001,CLO_0017363,CL_0000542,CL:0000001,UBERON_0000178,UBERON_0000010,-,BTO_0000056
Detroit_562_Pharyngeal_squamous_cell_carcinoma,CL,CLO_0002752,CLO_0000001,CL_0002251,CL_0000066,UBERON_0006562,UBERON_0002047,-,BTO:0000241
Olfactory epithelial cells donor1,CT,-,CLO_0000012,CL_0002167,CL_0000101,UBERON_0002268,UBERON_0002047,-,BTO:0000205
MIA Paca2,CL,CLO_0007726,CLO_0000012,CL_0002079,CL:0000001,UBERON_0001264,UBERON:0001000,BTO_0002137,BTO:0000050
hMSCs,CT,-,CLO_0007103,CL_0000134,CL:0000000,UBERON_0002371,UBERON:0007013,BTO_0003298,BTO:0002715
Inhibitory_neur_cerebrum_2,CT,-,CLO_0000012,CL_0000540,CL_0000116,UBERON_0000955,UBERON_0000954,-,BTO_0000123
Th17-cells,CT,-,-,CL_0000899,CL:0000547,UBERON_0002405,UBERON_0000010,BTO_0005655,BTO:0000178
PRAD,CT,-,CLO_0000001,CL_0002231,CL:0000005,UBERON_0002367,UBERON_0001001,BTO_0002021,BTO_0000338
UCSD_Lung,A,-,CLO_0000001,CL_0000082,CL_0000235,UBERON_0002048,UBERON:0001000,BTO_0000763,BTO:0000763
NCI-H889_p8-15,CL,CLO_0008125,CLO_0000000,CL_0000082,CL_0000001,UBERON_0002048,UBERON:0000000,BTO_0005667,BTO_0001614
NB4_1,CL,CLO_0007947,CLO_0000032,CL_0000763,CL_0000001,UBERON_0000178,UBERON_0001012,BTO_0002136,obo:BTO_0001614
ZR751,CL,-,CLO_0000001,CL_0002327,CL:0000001,UBERON_0000310,UBERON:0000000,BTO_0003136,BTO:0005547
2229,-,-,CLO_0002229,CL_0000034,CL_0000001,UBERON_0000955,UBERON:0002229,-,BTO_0002469
heart adult pool1,A,-,CLO_0000010,CL_0002494,CL_0000070,UBERON_0000948,UBERON_0002046,-,BTO:0000862
monocyte,CT,-,CLO_0000019,CL_0000576,CL:0000238,UBERON_0000178,UBERON_0000021,BTO_0000876,BTO:0000201
monocyte_VB,CT,-,CLO_0000012,CL_0000576,CL:0000235,UBERON_0000178,UBERON_0002403,BTO_0000876,BTO_0000368
CAOV4cis,CL,CLO_0002196,CLO_0000012,CL_2000064,CL_0000001,UBERON_0000992,UBERON_0000010,-,BTO:0000814
GM06990_female_B-cells,CL,CLO_0036556,CLO_0015949,CL_0000236,CL:0000235,UBERON_0000178,UBERON:0000070,-,BTO:0001001
BJAB_Burkitt_lymphoma_BIRA,CL,-,CLO_0000032,CL_0000236,CL_0000789,UBERON_0000178,UBERON_0001000,BTO_0001931,BTO:0000222
CD14_INFG_LPS,CT,-,CLO_0000001,CL_0001054,CL_0000123,UBERON_0000178,UBERON_0001010,BTO_0000876,BTO:0000153
U87_EGFRvIII_shSOX9_FBS,CL,CLO_0009464,CLO_0000001,CL_0000127,CL:0000001,UBERON_0000955,UBERON:0000955,BTO_0002036,BTO_0001487
acute myeloid leukemia (FAB M2) cell line:Kasumi-6,CL,CLO_0007072,CLO_0000020,CL_0000763,CL_0000002,UBERON_0000178,UBERON_0002049,-,BTO:0000548
BE2C,CL,-,CLO_0000001,CL_0000031,CL_0000000,UBERON_0000955,UBERON:00003170,BTO_0004782,BTO_0000000
HuH7_hepatocellular_carcinoma_MITO,CL,CLO_0050850,CLO_0000012,CL_0000182,CL_0000001,UBERON_0002107,UBERON_0001008,BTO_0001950,BTO:0000379
Mel Juso,CL,CLO_0007676,CLO_0000001,CL_2000000,CL_0000001,UBERON_0001003,UBERON_0001000,BTO_0001588,BTO_0000032
GBM10,CT,CLO_0003456,CLO_0000001,CL_0000125,CL_0000001,UBERON_0000955,UBERON_0001001,-,BTO:0005347
MCF7_DAC,CL,CLO_0007606,CLO_0000001,CL_0002327,CL_0000001,UBERON_0000310,UBERON:0001002,BTO_0000093,BTO:0000093
Macrophage - monocyte derived donor3,CT,-,CLO_0000053,CL_0000235,CL:0000235,UBERON_0000178,UBERON_0002397,BTO_0000801,BTO:0000027
OCI-AML-3,CL,CLO_0009853,CLO_0000178,CL_0000763,CL:0000001,UBERON_0000178,UBERON:0000981,BTO_0004620,BTO:0000001
B_cell_blood,CT,-,CLO_0007000,CL_0000236,CL_0000235,UBERON_0000178,UBERON_0000172,BTO_0000776,BTO:0000202
pancreatic carcinoma cell line:NOR-P1,CL,CLO_0050103,CLO_0000052,CL_0000083,CL_0000001,UBERON_0001264,UBERON_0002101,BTO_0003533,BTO:0001458
Foreskin Keratinocyte Primary Cells skin02,CT,-,CLO_0000001,CL_1001606,CL_0000672,UBERON_0001332,UBERON_0006102,BTO_0005481,BTO:0000163
T_A,CL,-,CLO_0000001,CL_0000084,CL_0000001,UBERON_0000178,UBERON:0000017,BTO_0000782,BTO_0000123
H9_neural_progenitor_cell,CL,-,CLO_0000012,CL_0011020,CL:0000094,UBERON_0001016,UBERON_0000062,-,BTO:0000377
Cheek Cell,CT,-,CLO_0000030,CL_0002336,CL_0000105,UBERON_0006956,UBERON_0002041,-,BTO_0000182
GM12878_female_B-cells_lymphoblastoid_cell_line,CL,CLO_0022851,CLO_0000010,CL_0000236,CL_0000235,UBERON_0000178,UBERON_0001000,BTO_0006353,BTO:0000020
endometrium cancer_DSG,CT,-,CLO_0000034,CL_0002149,CL_0000123,UBERON_0001295,UBERON_0001001,-,BTO:0000349
embryonic-kidney,A,-,CLO_0000032,CL_1000497,CL_0000066,UBERON_0000922,UBERON_0002100,BTO_0002733,BTO:0000220
iPSC_induced_pluripotent_stem_cells,CL,CLO_0037308,CLO_0000064,CL_0002248,CL_0000001,-,UBERON_0001002,BTO_0006081,BTO_0000123
Cardiac Progenitor Cell,CT,-,CLO_0000033,CL_0011026,CL:0000180,UBERON_0000948,UBERON_0001234,-,BTO_0000123
HuH-6,CL,CLO_0050851,CLO_00000466,CL_0000182,CL_0000001,UBERON_0002107,UBERON:0002100,BTO_0001670,BTO_0000350
mesenchymal stem cell,CT,-,CLO_0000070,CL_0000134,CL:0000057,UBERON_0003104,UBERON_0006122,BTO_0003298,BTO:0000141
small intestine fetal donor1,A,-,CLO_0000020,CL_0002254,CL_0000123,UBERON_0002108,UBERON_0002045,BTO_0000651,BTO:0000123
3679,-,-,CLO_0000001,CL_0000034,CL_0000000,UBERON_0000955,UBERON:0003679,-,BTO:0003629
iPSC-derived_cardiomyocytes,CT,-,CLO_0000072,CL_0002494,CL_0000125,UBERON_0000948,UBERON_0006122,BTO_0003324,BTO:0003324
SJSA-1,CL,CLO_0009031,CLO_0000012,CL_0001035,CL:0000001,UBERON_0002481,UBERON:0001000,BTO_0004216,BTO_0000123
ST1,CL,-,CLO_0000001,CL_0000084,CL_0000001,UBERON_0000178,UBERON_0002041,-,BTO_0000123
primary_breast_cancer,CT,-,CLO_0000012,CL_0002327,CL_4006001,UBERON_0000310,UBERON_0001001,BTO_0000150,BTO:0000010
OSvKM,-,-,CLO_0000001,-,CL_0000001,-,UBERON:0000015,-,obo:BTO_0003694
GBM38,CT,CLO_0003456,CLO_0026294,CL_0000125,CL_0000120,UBERON_0000955,UBERON_0000015,-,BTO:0004376
CD14_Primary_Cells,CT,-,CLO_0030828,CL_0001054,CL_0000001,UBERON_0000178,UBERON_0000002,-,BTO:0000301
MOLM13,CL,CLO_0009848,CLO_0000012,CL_0000763,CL_0000001,UBERON_0000178,UBERON_0002100,BTO_0004175,BTO:0003347
small intestine 30y,A,-,CLO_0000047,CL_0002254,CL_0000120,UBERON_0002108,UBERON_0002048,BTO_0000651,BTO_0000062
ENS_neur_intestine,CT,-,CLO_0000057,CL_0000540,CL_0000120,UBERON_0000160,UBERON_0002042,-,BTO:0000181
lung_3y,A,-,CLO_0000020,CL_0000082,CL_0000001,UBERON_0002048,UBERON_0002048,BTO_0000763,obo:BTO_0001433
hippocampus,A,-,CLO_0000050,CL_0002319,CL:0000120,UBERON_0000955,UBERON_0000955,BTO_0000601,BTO_0000041
